cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review,peak_hour,peak_hour_count,peak_hour_share,top_3_hours,peak_day_name,peak_day_type,weekday_peak_hour,weekend_peak_hour,recommended_patrol_window,secondary_patrol_window,temporal_concentration_score,temporal_confidence,m3_notes,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,observation_span_days,recurrence_rate_days,week_coverage_rate,avg_violations_per_active_day,max_daily_violations,top_day_share,weekend_share,weekday_share,hotspot_type,needs_review_flag,deployment_readiness,review_reason,primary_behavior_signal,behavior_signal_strength,recommended_action,classification_confidence,m4_reason,m4_notes,handoff_ready,handoff_warning,prakhar_feature_version,downstream_join_key
C_573,12.973505198510548,77.53963146651901,31,7,CAR,"CAR:23,SCHOOL VEHICLE:2,PASSENGER AUTO:2,MAXI-CAB:1,OTHERS:1,TEMPO:1,JEEP:1",VIJAYANAGARA,"7th Main Road, CPWD Complex, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",BTP028 - Vijayanagar Bus Stand Junction,0.0,1.0,2023-11-23 09:14:46+05:30,2024-04-02 05:05:46+05:30,7,6,9,Thursday,3,medium,0,9,23,0.7419,"[9, 1, 10]",Thursday,WEEKDAY,9.0,9.0,09:00-11:00,01:00-03:00,0.9355,MEDIUM,clean,VIJAYANAGARA,police_station_mode,HIGH,21,21,CRITICAL,0,33,14536,21,16,17,0.0021,clean,132,0.053,0.2609,4.43,9,0.2903,0.1935,0.8065,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=7, violations=31, rec_rate=0.053",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_573
C_912,13.00382576774194,77.56925654516128,31,6,PASSENGER AUTO,"PASSENGER AUTO:13,CAR:6,VAN:5,SCOOTER:3,MOTOR CYCLE:3,OTHERS:1",MALLESHWARAM,"Siddavanahalli Krishna Sharma Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-11-30 11:35:46+05:30,2024-04-01 11:40:46+05:30,7,5,8,Wednesday,1,medium,0,8,12,0.3871,"[8, 7, 9]",Wednesday,WEEKDAY,8.0,9.0,08:00-10:00,07:00-09:00,0.8387,MEDIUM,clean,MALLESHWARAM,police_station_mode,HIGH,12,12,CRITICAL,0,28,24086,21,9,19,0.0013,clean,124,0.0565,0.2174,4.43,19,0.6129,0.1935,0.8065,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.613 (>=0.35, single-day burst)",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_912
C_569,12.971512053333335,77.61917213333332,30,5,SCOOTER,"SCOOTER:16,CAR:5,MAXI-CAB:5,MOTOR CYCLE:3,LGV:1",HALASUR,"Richmond Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-11-15 08:16:46+05:30,2024-03-11 07:31:46+05:30,14,10,4,Monday,1,medium,0,4,11,0.3667,"[4, 1, 7]",Monday,MIXED,1.0,4.0,04:00-06:00,01:00-03:00,0.6667,MEDIUM,no strong weekday/weekend skew,HALASUR,police_station_mode,HIGH,12,12,MEDIUM,0,28,3011,19,5,23,0.01,clean,118,0.1186,0.4348,2.14,5,0.1667,0.3667,0.6333,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=14, violations=30, rec_rate=0.119",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_569
C_739,12.91090694666667,77.57825109666666,30,8,MOTOR CYCLE,"MOTOR CYCLE:10,SCOOTER:9,CAR:4,PASSENGER AUTO:3,JEEP:1,GOODS AUTO:1,LGV:1,MOPED:1",J.P. NAGAR,"9th Cross Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",BTP196 - Sarakki Main Road,0.0,1.0,2023-12-10 00:40:46+05:30,2024-03-28 04:06:46+05:30,10,6,0,Sunday,2,medium,0,0,7,0.2333,"[0, 13, 2]",Sunday,MIXED,13.0,0.0,00:00-02:00,13:00-15:00,0.6,MEDIUM,no strong weekday/weekend skew,J.P. NAGAR,police_station_mode,HIGH,9,9,LOW,0,18,795,9,1,17,0.0377,clean,110,0.0909,0.2609,3.0,12,0.4,0.4333,0.5667,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.400 (>=0.35, single-day burst)",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_739
C_585,12.954547876666664,77.58368528,30,5,CAR,"CAR:13,PASSENGER AUTO:7,SCOOTER:7,LGV:2,LORRY/GOODS VEHICLE:1",CITY MARKET,"Lalbagh Fort Road, Mantri Blossom, Doddamavalli, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",BTP120 - Lalbagh Main Gate Junction,0.0,1.0,2023-11-25 04:05:46+05:30,2024-03-26 12:11:46+05:30,5,4,3,Monday,1,medium,0,3,10,0.3333,"[3, 1, 4]",Monday,WEEKDAY,3.0,4.0,03:00-05:00,01:00-03:00,0.6,MEDIUM,few active days (<7),CITY MARKET,police_station_mode,HIGH,20,20,CRITICAL,0,36,15655,21,7,25,0.0019,clean,123,0.0407,0.1739,6.0,16,0.5333,0.2667,0.7333,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.533 (>=0.35, single-day burst)",very few active days (<7),True,OK,PRAKHAR_PHASE2_MERGE_V1,C_585
C_615,12.969417821714273,77.64759045165258,30,6,CAR,"CAR:14,SCOOTER:7,MOTOR CYCLE:5,OTHERS:2,SCHOOL VEHICLE:1,MAXI-CAB:1",JEEVANBHEEMANAGAR,"Sir CV Raman Hospital Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2023-11-11 03:58:46+05:30,2024-04-07 06:18:46+05:30,15,10,7,Monday,1,medium,0,7,6,0.2,"[7, 14, 15]",Monday,WEEKDAY,7.0,14.0,07:00-09:00,14:00-16:00,0.4333,MEDIUM,clean,JEEVANBHEEMANAGAR,police_station_mode,HIGH,26,26,HIGH,0,35,5678,16,11,24,0.0053,clean,149,0.1007,0.4348,2.0,6,0.2,0.2667,0.7333,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=15, violations=30, rec_rate=0.101",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_615
C_577,12.942165823949379,77.69718714006554,30,5,CAR,"CAR:22,PASSENGER AUTO:4,MAXI-CAB:2,LGV:1,BUS (BMTC/KSRTC):1",HAL OLD AIRPORT,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2023-11-23 11:40:46+05:30,2024-03-28 03:41:46+05:30,12,9,5,Wednesday,1,medium,0,5,17,0.5667,"[5, 11, 12]",Wednesday,WEEKDAY,5.0,11.0,05:00-07:00,11:00-13:00,0.7667,MEDIUM,clean,HAL OLD AIRPORT,police_station_mode,HIGH,37,37,CRITICAL,0,51,19446,22,17,32,0.0015,clean,127,0.0945,0.3913,2.5,17,0.5667,0.0333,0.9667,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.567 (>=0.35, single-day burst)",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_577
C_367,12.960947200000001,77.63669396666666,30,5,CAR,"CAR:21,MAXI-CAB:4,TRACTOR:3,MOTOR CYCLE:1,TEMPO:1",HALASUR,"Kempegowda Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)","BTP145 - Sri Hatti Maramma Circle, Domluru",0.0,1.0,2023-11-15 04:46:46+05:30,2024-01-07 08:37:46+05:30,9,6,4,Wednesday,3,medium,0,4,10,0.3333,"[4, 3, 10]",Wednesday,MIXED,3.0,4.0,04:00-06:00,03:00-05:00,0.8333,MEDIUM,no strong weekday/weekend skew,HALASUR,police_station_mode,HIGH,12,12,MEDIUM,0,28,3011,19,5,23,0.01,clean,54,0.1667,0.2609,3.33,8,0.2667,0.5,0.5,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.500 (>=0.45),clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_367
C_876,12.942589606666669,77.69699396333334,30,5,CAR,"CAR:14,BUS (BMTC/KSRTC):7,PASSENGER AUTO:6,MAXI-CAB:2,MOPED:1",HAL OLD AIRPORT,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",No Junction,0.0,0.0,2024-01-04 06:13:46+05:30,2024-03-14 11:31:46+05:30,8,6,10,Wednesday,1,medium,0,10,14,0.4667,"[10, 5, 9]",Wednesday,WEEKDAY,10.0,10.0,10:00-12:00,05:00-07:00,0.8333,MEDIUM,clean,HAL OLD AIRPORT,police_station_mode,HIGH,37,37,CRITICAL,0,51,19446,22,17,32,0.0015,clean,71,0.1127,0.2609,3.75,8,0.2667,0.2667,0.7333,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=8, violations=30, rec_rate=0.113",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_876
C_269,12.888371036622175,77.56189966101293,30,4,CAR,"CAR:10,SCOOTER:10,MOTOR CYCLE:6,PASSENGER AUTO:4",K.S. LAYOUT,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",No Junction,0.0,0.0,2023-11-13 07:09:46+05:30,2024-04-04 10:56:46+05:30,15,9,11,Monday,2,medium,0,11,10,0.3333,"[11, 12, 10]",Monday,WEEKDAY,11.0,11.0,11:00-13:00,12:00-14:00,0.7667,MEDIUM,clean,K.S. LAYOUT,police_station_mode,HIGH,8,8,LOW,0,11,430,3,0,11,0.0698,clean,144,0.1042,0.3913,2.0,4,0.1333,0.3,0.7,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=15, violations=30, rec_rate=0.104",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_269
C_27_6,12.982050300000001,77.60996143333334,30,2,SCOOTER,"SCOOTER:29,MOTOR CYCLE:1",SHIVAJINAGAR,"Haji Ibrahim Sahib Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",BTP051 - Safina Plaza Junction,0.0,1.0,2023-11-17 11:39:46+05:30,2024-03-26 04:19:46+05:30,8,6,11,Friday,1,medium,0,11,13,0.4333,"[11, 13, 10]",Friday,MIXED,11.0,11.0,11:00-13:00,13:00-15:00,0.8333,MEDIUM,no strong weekday/weekend skew,SHIVAJINAGAR,police_station_mode,HIGH,21,21,CRITICAL,0,35,27458,21,9,24,0.0011,clean,131,0.0611,0.2609,3.75,8,0.2667,0.4,0.6,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=8, violations=30, rec_rate=0.061",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_27_6
C_967,13.069471899999996,77.58796828999999,30,3,SCOOTER,"SCOOTER:13,MOTOR CYCLE:11,CAR:6",KODIGEHALLI,"Ayyappa Temple Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",No Junction,0.0,0.0,2023-12-11 11:28:46+05:30,2024-04-04 09:31:46+05:30,7,7,9,Thursday,1,medium,0,9,15,0.5,"[9, 5, 11]",Thursday,MIXED,9.0,5.0,09:00-11:00,05:00-07:00,0.7333,MEDIUM,no strong weekday/weekend skew,KODIGEHALLI,police_station_mode,HIGH,22,22,HIGH,0,33,8738,15,10,21,0.0034,clean,116,0.0603,0.3043,4.29,15,0.5,0.3667,0.6333,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.500 (>=0.35, single-day burst)",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_967
C_805,12.93276613,77.61343092333331,30,4,SCOOTER,"SCOOTER:12,MOTOR CYCLE:10,CAR:6,PASSENGER AUTO:2",ADUGODI,"17th Main Road, Industrial Layout, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",BTP140 - Madiwala Check Post,0.0,1.0,2023-12-21 05:44:46+05:30,2024-03-03 18:08:46+05:30,8,6,11,Friday,2,medium,0,11,9,0.3,"[11, 12, 18]",Friday,WEEKDAY,11.0,18.0,11:00-13:00,12:00-14:00,0.7667,MEDIUM,clean,ADUGODI,police_station_mode,HIGH,12,12,LOW,0,23,2384,13,2,21,0.0126,clean,74,0.1081,0.2609,3.75,9,0.3,0.2333,0.7667,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=8, violations=30, rec_rate=0.108",clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_805
C_760,12.85432268,77.66211305,30,3,SCOOTER,"SCOOTER:15,MOTOR CYCLE:14,CAR:1",ELECTRONIC CITY,"Hewlett Packard Avenue, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",No Junction,0.0,0.0,2023-12-12 10:22:46+05:30,2024-01-17 11:11:46+05:30,4,4,10,Saturday,2,medium,0,10,17,0.5667,"[10, 11, 16]",Saturday,MIXED,11.0,10.0,10:00-12:00,11:00-13:00,1.0,MEDIUM,few active days (<7); no strong weekday/weekend skew,ELECTRONIC CITY,police_station_mode,HIGH,12,12,MEDIUM,0,22,3309,11,6,15,0.0091,clean,37,0.1081,0.1739,7.5,11,0.3667,0.4,0.6,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"top_day_share=0.367 (>=0.35, single-day burst)",very few active days (<7),True,OK,PRAKHAR_PHASE2_MERGE_V1,C_760
C_839,12.991586419999999,77.65234073333335,30,3,CAR,"CAR:13,SCOOTER:10,MOTOR CYCLE:7",BANASWADI,"Railway Line Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",No Junction,0.0,0.0,2023-12-30 07:11:46+05:30,2024-01-04 07:15:46+05:30,3,2,7,Saturday,1,medium,0,7,26,0.8667,"[7, 6]",Saturday,WEEKDAY,7.0,7.0,07:00-09:00,06:00-08:00,1.0,MEDIUM,few active days (<7),BANASWADI,police_station_mode,HIGH,8,8,LOW,0,16,1530,8,3,13,0.0196,clean,6,0.5,0.087,10.0,10,0.3333,0.3333,0.6667,RESPONSIVE,0,READY,No review required,sparse_low_signal,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"sparse/low-signal cluster; active_days=3, violations=30 — treat as responsive until more data",very few active days (<7); very short observation span (<=7 days),True,OK,PRAKHAR_PHASE2_MERGE_V1,C_839
C_841,13.007170473333334,77.75727677666667,30,5,CAR,"CAR:23,MOTOR CYCLE:2,SCOOTER:2,LGV:2,GOODS AUTO:1",MAHADEVAPURA,"3rd Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",No Junction,0.0,0.0,2023-11-19 10:13:46+05:30,2024-04-07 13:12:46+05:30,14,10,6,Sunday,1,medium,0,6,7,0.2333,"[6, 3, 2]",Sunday,WEEKEND,12.0,6.0,06:00-08:00,03:00-05:00,0.4667,MEDIUM,clean,MAHADEVAPURA,police_station_mode,HIGH,11,11,HIGH,0,20,6005,12,5,14,0.005,clean,141,0.0993,0.4348,2.14,6,0.2,0.8667,0.1333,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.867 (>=0.45),clean,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_841
C_27_3,12.982977513793102,77.61301826206898,29,4,CAR,"CAR:16,PASSENGER AUTO:11,PRIVATE BUS:1,SCOOTER:1",PULIKESHINAGAR(F.TOWN),"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0,0.0,2023-11-12 09:06:46+05:30,2024-04-07 23:23:46+05:30,11,7,11,Sunday,1,medium,1,11,11,0.3793,"[11, 10, 3]",Sunday,WEEKDAY,11.0,11.0,11:00-13:00,10:00-12:00,0.7586,MEDIUM,sparse data (<30 violations),PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,19,19,MEDIUM,0,29,3110,13,8,21,0.0093,cluster flagged for review,148,0.0743,0.3043,2.64,9,0.3103,0.3448,0.6552,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=11, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_27_3
C_27_1,12.98231611724138,77.60716795172414,29,4,SCOOTER,"SCOOTER:13,PASSENGER AUTO:7,MOTOR CYCLE:6,CAR:3",SHIVAJINAGAR,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP051 - Safina Plaza Junction,0.0345,1.0,2023-11-11 08:34:46+05:30,2024-04-01 13:58:46+05:30,14,11,8,Monday,1,medium,1,8,7,0.2414,"[8, 11, 12]",Monday,MIXED,12.0,11.0,08:00-10:00,11:00-13:00,0.6207,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,SHIVAJINAGAR,police_station_mode,MEDIUM,22,22,CRITICAL,0,35,27458,21,9,24,0.0011,cluster flagged for review,143,0.0979,0.4783,2.07,5,0.1724,0.4138,0.5862,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=14, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_27_1
C_0_28,12.970234055172414,77.57497020689654,29,8,SCOOTER,"SCOOTER:9,PASSENGER AUTO:8,GOODS AUTO:4,MOTOR CYCLE:3,LORRY/GOODS VEHICLE:2,MAXI-CAB:1,CAR:1,LGV:1",CITY MARKET,"Old Tharagupete Cross Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",BTP043 - Upparpet Junction,0.0,1.0,2023-11-18 08:36:46+05:30,2024-03-23 07:20:46+05:30,12,10,7,Saturday,1,medium,1,7,17,0.5862,"[7, 10, 8]",Saturday,WEEKEND,8.0,7.0,07:00-09:00,10:00-12:00,0.8276,MEDIUM,sparse data (<30 violations),CITY MARKET,police_station_mode,MEDIUM,21,21,CRITICAL,0,36,15655,21,7,25,0.0019,cluster flagged for review,127,0.0945,0.4348,2.42,15,0.5172,0.7586,0.2414,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.759 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_0_28
C_0_12,12.97943785517241,77.57279941724138,29,8,CAR,"CAR:19,PRIVATE BUS:3,PASSENGER AUTO:2,LGV:1,HGV:1,MAXI-CAB:1,JEEP:1,MOTOR CYCLE:1",UPPARPET,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",BTP057 - Anand Rao Junction,0.0,1.0,2023-11-12 02:56:46+05:30,2024-04-05 06:19:46+05:30,20,12,1,Sunday,1,medium,1,1,7,0.2414,"[1, 2, 5]",Sunday,MIXED,1.0,2.0,01:00-03:00,02:00-04:00,0.5862,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew,UPPARPET,police_station_mode,MEDIUM,17,17,CRITICAL,0,33,36360,22,5,21,0.0008,cluster flagged for review,146,0.137,0.5217,1.45,5,0.1724,0.4138,0.5862,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=20, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_0_12
C_345,12.985312855172413,77.60710645517241,29,4,PASSENGER AUTO,"PASSENGER AUTO:13,SCOOTER:12,MOTOR CYCLE:3,LGV:1",SHIVAJINAGAR,"Dharmaraja Koil Street, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",No Junction,0.0,0.0,2023-11-14 10:31:46+05:30,2024-04-05 02:53:46+05:30,10,8,10,Tuesday,2,medium,1,10,12,0.4138,"[10, 11, 9]",Tuesday,WEEKDAY,10.0,9.0,10:00-12:00,11:00-13:00,0.931,MEDIUM,sparse data (<30 violations),SHIVAJINAGAR,police_station_mode,MEDIUM,22,22,CRITICAL,0,35,27458,21,9,24,0.0011,cluster flagged for review,144,0.0694,0.3478,2.9,8,0.2759,0.2414,0.7586,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_345
C_444,12.99269667586207,77.5387931724138,29,6,CAR,"CAR:17,SCOOTER:7,MOTOR CYCLE:2,LGV:1,JEEP:1,OTHERS:1",VIJAYANAGARA,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",BTP207 - 8th Main Road Basaveshwara Nagar,0.0,1.0,2023-11-18 01:20:46+05:30,2024-03-17 10:46:46+05:30,12,6,10,Saturday,2,medium,1,10,12,0.4138,"[10, 1, 2]",Saturday,WEEKEND,10.0,10.0,10:00-12:00,01:00-03:00,0.7241,MEDIUM,sparse data (<30 violations),VIJAYANAGARA,police_station_mode,MEDIUM,22,22,CRITICAL,0,33,14536,21,16,17,0.002,cluster flagged for review,121,0.0992,0.2609,2.42,5,0.1724,0.6552,0.3448,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.655 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_444
C_854,12.919939075862066,77.58076332068968,29,4,SCOOTER,"SCOOTER:20,MOTOR CYCLE:7,GOODS AUTO:1,CAR:1",JAYANAGARA,"40th Cross Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","BTP191 - 40th Cross, 4th Main, Jayanagar",0.0,1.0,2024-01-05 10:18:46+05:30,2024-03-29 08:42:46+05:30,7,6,3,Friday,1,medium,1,3,11,0.3793,"[3, 8, 10]",Friday,WEEKDAY,3.0,,03:00-05:00,08:00-10:00,0.7586,MEDIUM,sparse data (<30 violations),JAYANAGARA,police_station_mode,MEDIUM,24,24,MEDIUM,0,34,3074,15,6,28,0.0094,cluster flagged for review,85,0.0824,0.2609,4.14,6,0.2069,0.0,1.0,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_854
C_180,12.986108762068964,77.5563220862069,29,6,CAR,"CAR:17,SCOOTER:5,LGV:3,MAXI-CAB:2,PASSENGER AUTO:1,MOTOR CYCLE:1",RAJAJINAGAR,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP210 - 50th cross, 12th Main , Rajajinagar",0.0,1.0,2023-11-11 13:27:46+05:30,2024-03-28 03:01:46+05:30,17,12,3,Thursday,1,medium,1,3,8,0.2759,"[3, 10, 2]",Thursday,WEEKDAY,3.0,3.0,03:00-05:00,10:00-12:00,0.5172,MEDIUM,sparse data (<30 violations),RAJAJINAGAR,police_station_mode,MEDIUM,25,25,HIGH,0,46,6236,30,12,32,0.0047,cluster flagged for review,139,0.1223,0.5217,1.71,3,0.1034,0.1724,0.8276,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=17, violations=29 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_180
C_767,12.904792293103448,77.58567979655173,29,3,CAR,"CAR:18,SCOOTER:9,MOTOR CYCLE:2",J.P. NAGAR,"24th Main Road, Shamanna Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)","BTP221 - 15th Cross, 24th Main, JP Nagar",0.0,1.0,2023-12-08 02:09:46+05:30,2024-03-11 09:24:46+05:30,12,9,9,Wednesday,1,medium,1,9,8,0.2759,"[9, 11, 10]",Wednesday,WEEKDAY,9.0,10.0,09:00-11:00,11:00-13:00,0.7241,MEDIUM,sparse data (<30 violations),J.P. NAGAR,police_station_mode,MEDIUM,10,10,LOW,0,18,795,9,1,17,0.0365,cluster flagged for review,95,0.1263,0.3913,2.42,13,0.4483,0.1724,0.8276,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.448 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment,True,OK,PRAKHAR_PHASE2_MERGE_V1,C_767
