cluster_id,total_violations,active_days,active_weeks,observation_span_days,recurrence_rate_days,week_coverage_rate,avg_violations_per_active_day,max_daily_violations,top_day_share,weekend_share,weekday_share,peak_hour,peak_hour_share,temporal_concentration_score,assigned_station,station_priority_band,cluster_quality,needs_manual_review,hotspot_type,needs_review_flag,deployment_readiness,review_reason,primary_behavior_signal,behavior_signal_strength,recommended_action,classification_confidence,m4_reason,m4_notes
C_438,103,25,13,141,0.1773,0.5652,4.12,16,0.1553,0.2718,0.7282,3,0.3786,0.6699,SHIVAJINAGAR,CRITICAL,good,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,HIGH,Targeted short-term patrol during peak window,HIGH,"default responsive; active_days=25, violations=103, rec_rate=0.177",clean
C_515,99,17,11,118,0.1441,0.4783,5.82,23,0.2323,0.5758,0.4242,9,0.2727,0.6061,KODIGEHALLI,HIGH,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.576 (>=0.45),clean
C_290,99,58,21,142,0.4085,0.913,1.71,6,0.0606,0.2828,0.7172,14,0.1919,0.4747,ADUGODI,LOW,medium,1,STRUCTURAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,recurrent_across_weeks,MEDIUM,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review",MEDIUM,"active_days=58, active_weeks=21 [rule A: >=30 days AND >=8 weeks]",deployment gated: Phase 2 manual review flag; verify geography before deployment
C_49,99,27,17,144,0.1875,0.7391,3.67,19,0.1919,0.2222,0.7778,7,0.2525,0.6162,SHESHADRIPURAM,MEDIUM,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=27, violations=99, rec_rate=0.188",clean
C_635,98,11,5,66,0.1667,0.2174,8.91,21,0.2143,0.0,1.0,4,0.4286,0.6939,WHITEFIELD,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,active_days=11 (<14) AND total_violations=98 (>=50),clean
C_202,98,22,14,144,0.1528,0.6087,4.45,9,0.0918,0.3163,0.6837,9,0.1939,0.5306,JEEVANBHEEMANAGAR,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=22, violations=98, rec_rate=0.153",clean
C_120,98,40,19,150,0.2667,0.8261,2.45,11,0.1122,0.2245,0.7755,10,0.2551,0.4796,BELLANDUR,MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=40, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_409,98,13,9,139,0.0935,0.3913,7.54,14,0.1429,0.1327,0.8673,6,0.3776,0.7755,HAL OLD AIRPORT,CRITICAL,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,active_days=13 (<14) AND total_violations=98 (>=50),clean
C_506,97,22,12,136,0.1618,0.5217,4.41,21,0.2165,0.1031,0.8969,11,0.2268,0.4742,SADASHIVANAGAR,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=22, violations=97, rec_rate=0.162",clean
C_408,97,60,22,145,0.4138,0.9565,1.62,6,0.0619,0.3299,0.6701,8,0.3505,0.7113,WILSON GARDEN,LOW,medium,1,STRUCTURAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,recurrent_across_weeks,MEDIUM,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review",MEDIUM,"active_days=60, active_weeks=22 [rule A: >=30 days AND >=8 weeks]",deployment gated: Phase 2 manual review flag; verify geography before deployment
C_191,96,40,17,146,0.274,0.7391,2.4,9,0.0938,0.1458,0.8542,2,0.1562,0.4479,MICO LAYOUT,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=40, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_284,96,24,17,148,0.1622,0.7391,4.0,13,0.1354,0.4688,0.5312,11,0.3646,0.6354,KODIGEHALLI,HIGH,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.469 (>=0.45),clean
C_128,95,38,19,149,0.255,0.8261,2.5,9,0.0947,0.4,0.6,8,0.3158,0.8,HALASURU GATE,HIGH,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=38, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_473,95,31,14,147,0.2109,0.6087,3.06,16,0.1684,0.4105,0.5895,3,0.2737,0.6842,MICO LAYOUT,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=31, active_weeks=14 [rule A: >=30 days AND >=8 weeks]",clean
C_728,94,20,13,118,0.1695,0.5652,4.7,16,0.1702,0.2128,0.7872,6,0.4255,0.8404,J.P. NAGAR,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=20, violations=94, rec_rate=0.170",clean
C_670,94,17,8,121,0.1405,0.3478,5.53,18,0.1915,0.1489,0.8511,5,0.2447,0.5319,R.T. NAGAR,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=17, violations=94, rec_rate=0.141",clean
C_504,94,30,18,139,0.2158,0.7826,3.13,12,0.1277,0.4574,0.5426,12,0.5213,0.8298,K.S. LAYOUT,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=30, active_weeks=18 [rule A: >=30 days AND >=8 weeks]",clean
C_179,93,26,15,144,0.1806,0.6522,3.58,19,0.2043,0.3548,0.6452,12,0.3011,0.6129,ASHOK NAGAR,MEDIUM,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=26, violations=93, rec_rate=0.181",clean
C_431,92,34,17,136,0.25,0.7391,2.71,10,0.1087,0.3804,0.6196,11,0.3261,0.6413,J.P. NAGAR,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=34, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_166,92,27,17,134,0.2015,0.7391,3.41,20,0.2174,0.3587,0.6413,3,0.3587,0.7174,YESHWANTHPURA,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=27, violations=92, rec_rate=0.202",clean
C_328,91,40,17,137,0.292,0.7391,2.28,10,0.1099,0.2747,0.7253,11,0.2637,0.5055,PULIKESHINAGAR(F.TOWN),MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=40, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_424,91,16,10,139,0.1151,0.4348,5.69,13,0.1429,0.1648,0.8352,3,0.3846,0.967,SHIVAJINAGAR,CRITICAL,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=16, violations=91, rec_rate=0.115",clean
C_85,90,31,15,146,0.2123,0.6522,2.9,12,0.1333,0.5667,0.4333,2,0.3111,0.7667,JAYANAGARA,MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=31, active_weeks=15 [rule A: >=30 days AND >=8 weeks]",clean
C_563,90,26,16,139,0.1871,0.6957,3.46,10,0.1111,0.2222,0.7778,3,0.4667,0.7222,HULIMAVU,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=26, violations=90, rec_rate=0.187",clean
C_864,89,29,13,93,0.3118,0.5652,3.07,11,0.1236,0.4045,0.5955,8,0.2135,0.5618,K.R. PURA,HIGH,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"recurrence_rate=0.312, active_weeks=13 [rule B: rate>=0.25 AND >=6 weeks]",clean
C_9,89,14,8,138,0.1014,0.3478,6.36,20,0.2247,0.3258,0.6742,11,0.2135,0.573,CHAMARAJPET,MEDIUM,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=14, violations=89, rec_rate=0.101",clean
C_564,88,30,19,140,0.2143,0.8261,2.93,9,0.1023,0.3636,0.6364,0,0.3409,0.6818,CITY MARKET,CRITICAL,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=30, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_164,88,48,20,148,0.3243,0.8696,1.83,9,0.1023,0.25,0.75,11,0.1818,0.4886,KAMAKSHIPALYA,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=48, active_weeks=20 [rule A: >=30 days AND >=8 weeks]",clean
C_341,87,34,19,144,0.2361,0.8261,2.56,13,0.1494,0.2989,0.7011,10,0.2529,0.5172,JNANABHARATHI,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=34, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_487,87,27,16,141,0.1915,0.6957,3.22,20,0.2299,0.4483,0.5517,14,0.1839,0.4483,MAGADI ROAD,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=27, violations=87, rec_rate=0.192",clean
C_787,87,15,9,109,0.1376,0.3913,5.8,28,0.3218,0.6667,0.3333,10,0.4598,0.7471,WHITEFIELD,LOW,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.667 (>=0.45),clean
C_324,86,27,16,144,0.1875,0.6957,3.19,8,0.093,0.3372,0.6628,6,0.3372,0.686,MALLESHWARAM,CRITICAL,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=27, violations=86, rec_rate=0.188",clean
C_92,86,27,17,138,0.1957,0.7391,3.19,10,0.1163,0.2907,0.7093,9,0.1628,0.4419,CITY MARKET,CRITICAL,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=27, violations=86, rec_rate=0.196",clean
C_277,86,29,16,144,0.2014,0.6957,2.97,12,0.1395,0.2326,0.7674,4,0.2093,0.4884,BYATARAYANAPURA,MEDIUM,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=29, violations=86, rec_rate=0.201",clean
C_322,84,37,21,148,0.25,0.913,2.27,9,0.1071,0.2738,0.7262,7,0.3333,0.7381,CUBBON PARK,LOW,medium,1,STRUCTURAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,recurrent_across_weeks,MEDIUM,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review",MEDIUM,"active_days=37, active_weeks=21 [rule A: >=30 days AND >=8 weeks]",deployment gated: Phase 2 manual review flag; verify geography before deployment
C_240,84,40,18,146,0.274,0.7826,2.1,11,0.131,0.3571,0.6429,11,0.2143,0.5833,HSR LAYOUT,MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=40, active_weeks=18 [rule A: >=30 days AND >=8 weeks]",clean
C_272,84,46,18,147,0.3129,0.7826,1.83,7,0.0833,0.2381,0.7619,6,0.1905,0.5,HSR LAYOUT,MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=46, active_weeks=18 [rule A: >=30 days AND >=8 weeks]",clean
C_336,83,14,12,139,0.1007,0.5217,5.93,30,0.3614,0.5904,0.4096,5,0.3253,0.6867,JAYANAGARA,MEDIUM,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.590 (>=0.45),clean
C_137,83,30,14,146,0.2055,0.6087,2.77,17,0.2048,0.3614,0.6386,13,0.2048,0.4699,MADIWALA,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=30, active_weeks=14 [rule A: >=30 days AND >=8 weeks]",clean
C_460,82,32,16,140,0.2286,0.6957,2.56,22,0.2683,0.378,0.622,9,0.3415,0.7561,WILSON GARDEN,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=32, active_weeks=16 [rule A: >=30 days AND >=8 weeks]",clean
C_165,82,41,16,149,0.2752,0.6957,2.0,7,0.0854,0.2927,0.7073,11,0.2073,0.5488,CHIKKABANAVARA,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=41, active_weeks=16 [rule A: >=30 days AND >=8 weeks]",clean
C_313,82,29,16,145,0.2,0.6957,2.83,12,0.1463,0.2927,0.7073,4,0.2439,0.4756,KAMAKSHIPALYA,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=29, violations=82, rec_rate=0.200",clean
C_380,82,46,17,134,0.3433,0.7391,1.78,11,0.1341,0.2317,0.7683,10,0.1951,0.439,YESHWANTHPURA,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=46, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_420,81,20,10,137,0.146,0.4348,4.05,16,0.1975,0.4938,0.5062,5,0.2963,0.642,MICO LAYOUT,LOW,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.494 (>=0.45),clean
C_418,81,26,16,142,0.1831,0.6957,3.12,14,0.1728,0.3333,0.6667,11,0.2963,0.5556,PEENYA,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=26, violations=81, rec_rate=0.183",clean
C_407,81,30,12,137,0.219,0.5217,2.7,7,0.0864,0.3457,0.6543,2,0.1481,0.4321,WILSON GARDEN,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=30, active_weeks=12 [rule A: >=30 days AND >=8 weeks]",clean
C_308,80,34,21,147,0.2313,0.913,2.35,9,0.1125,0.325,0.675,4,0.15,0.4,KODIGEHALLI,HIGH,medium,1,STRUCTURAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,recurrent_across_weeks,MEDIUM,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review",MEDIUM,"active_days=34, active_weeks=21 [rule A: >=30 days AND >=8 weeks]",deployment gated: Phase 2 manual review flag; verify geography before deployment
C_695,80,16,10,118,0.1356,0.4348,5.0,13,0.1625,0.35,0.65,2,0.45,0.8625,HULIMAVU,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=16, violations=80, rec_rate=0.136",clean
C_388,80,18,12,146,0.1233,0.5217,4.44,12,0.15,0.1625,0.8375,13,0.2,0.5125,CHIKKAJALA,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=18, violations=80, rec_rate=0.123",clean
C_232,79,25,17,127,0.1969,0.7391,3.16,10,0.1266,0.4937,0.5063,11,0.2532,0.5696,KODIGEHALLI,HIGH,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.494 (>=0.45),clean
C_79,79,29,17,150,0.1933,0.7391,2.72,13,0.1646,0.3924,0.6076,11,0.2152,0.4684,MAGADI ROAD,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=29, violations=79, rec_rate=0.193",clean
C_780,79,42,17,115,0.3652,0.7391,1.88,8,0.1013,0.3418,0.6582,7,0.2278,0.519,J.P. NAGAR,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=42, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_76,78,33,20,149,0.2215,0.8696,2.36,8,0.1026,0.5641,0.4359,12,0.141,0.3846,ADUGODI,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=33, active_weeks=20 [rule A: >=30 days AND >=8 weeks]",clean
C_0_21,78,41,17,142,0.2887,0.7391,1.9,7,0.0897,0.2821,0.7179,8,0.1923,0.4615,UPPARPET,CRITICAL,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=41, active_weeks=17 [rule A: >=30 days AND >=8 weeks]",clean
C_358,77,11,9,129,0.0853,0.3913,7.0,19,0.2468,0.4156,0.5844,4,0.4156,0.8571,CHIKKAJALA,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,active_days=11 (<14) AND total_violations=77 (>=50),clean
C_97,77,34,19,150,0.2267,0.8261,2.26,9,0.1169,0.3377,0.6623,11,0.2857,0.6623,RAJAJINAGAR,HIGH,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=34, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_837,77,9,5,77,0.1169,0.2174,8.56,26,0.3377,0.0649,0.9351,4,0.3506,0.7662,BELLANDUR,MEDIUM,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,active_days=9 (<14) AND total_violations=77 (>=50),clean
C_421,77,17,10,137,0.1241,0.4348,4.53,17,0.2208,0.7013,0.2987,12,0.4805,0.6883,MICO LAYOUT,LOW,medium,0,SEASONAL,0,READY,No review required,weekend_dominant,MEDIUM,Weekend/day-specific patrol during predicted peak window,MEDIUM,weekend_share=0.701 (>=0.45),clean
C_354,77,31,19,146,0.2123,0.8261,2.48,12,0.1558,0.3636,0.6364,2,0.7013,0.8831,HULIMAVU,LOW,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=31, active_weeks=19 [rule A: >=30 days AND >=8 weeks]",clean
C_192,76,42,18,141,0.2979,0.7826,1.81,5,0.0658,0.3816,0.6184,0,0.1579,0.4211,UPPARPET,CRITICAL,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=42, active_weeks=18 [rule A: >=30 days AND >=8 weeks]",clean
C_230,76,33,18,148,0.223,0.7826,2.3,17,0.2237,0.4868,0.5132,10,0.4737,0.7632,HSR LAYOUT,MEDIUM,medium,0,STRUCTURAL,0,READY,No review required,recurrent_across_weeks,MEDIUM,Recurring patrol + towing support + signage/infra review,MEDIUM,"active_days=33, active_weeks=18 [rule A: >=30 days AND >=8 weeks]",clean
C_537,76,14,9,139,0.1007,0.3913,5.43,14,0.1842,0.3684,0.6316,7,0.3684,0.6184,MAGADI ROAD,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=14, violations=76, rec_rate=0.101",clean
C_374,76,18,9,117,0.1538,0.3913,4.22,14,0.1842,0.0921,0.9079,3,0.2632,0.5921,R.T. NAGAR,LOW,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=18, violations=76, rec_rate=0.154",clean
C_379,76,20,13,107,0.1869,0.5652,3.8,12,0.1579,0.3553,0.6447,4,0.5263,0.8158,HALASURU GATE,HIGH,medium,0,RESPONSIVE,0,READY,No review required,burst_or_short_term,MEDIUM,Targeted short-term patrol during peak window,MEDIUM,"default responsive; active_days=20, violations=76, rec_rate=0.187",clean
