cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,vehicle_mix_json,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review
C_692,12.958245120886078,77.51911931202531,158,12,CAR,"CAR:75,SCOOTER:28,PASSENGER AUTO:14,MOTOR CYCLE:12,MAXI-CAB:11,GOODS AUTO:11,TEMPO:2,LORRY/GOODS VEHICLE:1,PRIVATE BUS:1,SCHOOL VEHICLE:1,HGV:1,VAN:1","{""CAR"": 75, ""SCOOTER"": 28, ""PASSENGER AUTO"": 14, ""MOTOR CYCLE"": 12, ""MAXI-CAB"": 11, ""GOODS AUTO"": 11, ""TEMPO"": 2, ""LORRY/GOODS VEHICLE"": 1, ""PRIVATE BUS"": 1, ""SCHOOL VEHICLE"": 1, ""HGV"": 1, ""VAN"": 1}",BYATARAYANAPURA,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",No Junction,0.019,0.0,2023-12-02 06:03:46+05:30,2024-04-04 09:55:46+05:30,43,16,11,Friday,2,good,0
C_544,13.049337203797467,77.59334512405063,158,5,SCOOTER,"SCOOTER:124,MOTOR CYCLE:25,CAR:6,PASSENGER AUTO:2,MOPED:1","{""SCOOTER"": 124, ""MOTOR CYCLE"": 25, ""CAR"": 6, ""PASSENGER AUTO"": 2, ""MOPED"": 1}",HEBBALA,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",No Junction,0.0,0.0,2023-11-22 02:09:46+05:30,2024-03-31 08:08:46+05:30,19,9,3,Wednesday,1,good,0
C_797,12.991936993670885,77.59000525949367,158,3,SCOOTER,"SCOOTER:135,MOTOR CYCLE:22,MOPED:1","{""SCOOTER"": 135, ""MOTOR CYCLE"": 22, ""MOPED"": 1}",HIGH GROUND,"2nd Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-12-20 03:12:46+05:30,2024-02-29 07:51:46+05:30,12,7,4,Saturday,3,good,0
C_53,13.050833970700637,77.5527796656051,157,8,SCOOTER,"SCOOTER:81,CAR:47,MOTOR CYCLE:21,PASSENGER AUTO:4,VAN:1,GOODS AUTO:1,JEEP:1,OTHERS:1","{""SCOOTER"": 81, ""CAR"": 47, ""MOTOR CYCLE"": 21, ""PASSENGER AUTO"": 4, ""VAN"": 1, ""GOODS AUTO"": 1, ""JEEP"": 1, ""OTHERS"": 1}",JALAHALLI,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",No Junction,0.0,0.0,2023-11-10 10:39:46+05:30,2024-04-03 03:55:46+05:30,41,19,10,Tuesday,1,good,0
C_281,12.98746082802548,77.5497146267516,157,11,CAR,"CAR:73,SCOOTER:43,MOTOR CYCLE:19,LGV:6,PASSENGER AUTO:6,JEEP:3,VAN:2,GOODS AUTO:2,LORRY/GOODS VEHICLE:1,OTHERS:1,MOPED:1","{""CAR"": 73, ""SCOOTER"": 43, ""MOTOR CYCLE"": 19, ""LGV"": 6, ""PASSENGER AUTO"": 6, ""JEEP"": 3, ""VAN"": 2, ""GOODS AUTO"": 2, ""LORRY/GOODS VEHICLE"": 1, ""OTHERS"": 1, ""MOPED"": 1}",VIJAYANAGARA,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",BTP018 - Dhobi Ghat Junction,0.0127,1.0,2023-11-13 10:03:46+05:30,2024-04-06 05:26:46+05:30,51,20,11,Saturday,1,good,0
C_343,12.964310699358972,77.55377080961539,156,5,SCOOTER,"SCOOTER:125,MOTOR CYCLE:13,CAR:9,PASSENGER AUTO:8,VAN:1","{""SCOOTER"": 125, ""MOTOR CYCLE"": 13, ""CAR"": 9, ""PASSENGER AUTO"": 8, ""VAN"": 1}",MAGADI ROAD,"Hosahalli Main Road, Umar Farooq Nagar, Padarayanapura, Bengaluru, Karnataka. Pin-560018 (India)",No Junction,0.0,0.0,2023-11-14 10:04:46+05:30,2024-03-28 12:56:46+05:30,54,20,10,Monday,2,good,0
C_413,12.956911525974025,77.57735781493508,154,11,SCOOTER,"SCOOTER:63,PASSENGER AUTO:42,MOTOR CYCLE:17,MOPED:10,CAR:8,GOODS AUTO:5,LGV:4,MAXI-CAB:2,OTHERS:1,JEEP:1,VAN:1","{""SCOOTER"": 63, ""PASSENGER AUTO"": 42, ""MOTOR CYCLE"": 17, ""MOPED"": 10, ""CAR"": 8, ""GOODS AUTO"": 5, ""LGV"": 4, ""MAXI-CAB"": 2, ""OTHERS"": 1, ""JEEP"": 1, ""VAN"": 1}",CITY MARKET,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",BTP118 - Basappa Circle,0.0,1.0,2023-11-16 11:10:46+05:30,2024-04-08 03:27:46+05:30,43,21,10,Wednesday,1,good,1
C_447,13.027578340909091,77.58601358571428,154,8,CAR,"CAR:89,SCOOTER:37,MOTOR CYCLE:10,PASSENGER AUTO:8,LGV:6,JEEP:2,OTHERS:1,MAXI-CAB:1","{""CAR"": 89, ""SCOOTER"": 37, ""MOTOR CYCLE"": 10, ""PASSENGER AUTO"": 8, ""LGV"": 6, ""JEEP"": 2, ""OTHERS"": 1, ""MAXI-CAB"": 1}",R.T. NAGAR,"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",No Junction,0.0,0.0,2023-11-18 03:25:46+05:30,2024-04-08 03:42:46+05:30,54,21,3,Wednesday,1,good,1
C_122,12.938021725490195,77.57691962810458,153,6,CAR,"CAR:137,PASSENGER AUTO:5,LGV:4,SCOOTER:3,MAXI-CAB:3,JEEP:1","{""CAR"": 137, ""PASSENGER AUTO"": 5, ""LGV"": 4, ""SCOOTER"": 3, ""MAXI-CAB"": 3, ""JEEP"": 1}",BASAVANAGUDI,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP216 - Yediyur Junction,0.0,1.0,2023-11-11 06:41:46+05:30,2024-04-08 06:35:46+05:30,44,21,6,Saturday,1,good,1
C_332,12.986564590849675,77.55594304183006,153,7,CAR,"CAR:74,SCOOTER:38,MOTOR CYCLE:18,PASSENGER AUTO:13,LGV:7,JEEP:2,MAXI-CAB:1","{""CAR"": 74, ""SCOOTER"": 38, ""MOTOR CYCLE"": 18, ""PASSENGER AUTO"": 13, ""LGV"": 7, ""JEEP"": 2, ""MAXI-CAB"": 1}",RAJAJINAGAR,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP210 - 50th cross, 12th Main , Rajajinagar",0.0,1.0,2023-11-14 08:22:46+05:30,2024-04-08 11:14:46+05:30,62,22,12,Thursday,1,good,1
C_105,12.98052203267974,77.57884130261438,153,15,MAXI-CAB,"MAXI-CAB:51,CAR:43,PASSENGER AUTO:20,LGV:13,HGV:6,PRIVATE BUS:4,LORRY/GOODS VEHICLE:3,MINI LORRY:2,GOODS AUTO:2,SCHOOL VEHICLE:2,SCOOTER:2,OTHERS:2,BUS (BMTC/KSRTC):1,TEMPO:1,MOTOR CYCLE:1","{""MAXI-CAB"": 51, ""CAR"": 43, ""PASSENGER AUTO"": 20, ""LGV"": 13, ""HGV"": 6, ""PRIVATE BUS"": 4, ""LORRY/GOODS VEHICLE"": 3, ""MINI LORRY"": 2, ""GOODS AUTO"": 2, ""SCHOOL VEHICLE"": 2, ""SCOOTER"": 2, ""OTHERS"": 2, ""BUS (BMTC/KSRTC)"": 1, ""TEMPO"": 1, ""MOTOR CYCLE"": 1}",HIGH GROUND,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP058 - Subbanna Junction,0.0,1.0,2023-11-11 04:29:46+05:30,2024-04-02 05:35:46+05:30,33,19,5,Sunday,2,good,0
C_162,12.980894452980134,77.61457285298012,151,8,CAR,"CAR:122,PASSENGER AUTO:18,SCOOTER:4,MOTOR CYCLE:3,JEEP:1,LGV:1,MAXI-CAB:1,VAN:1","{""CAR"": 122, ""PASSENGER AUTO"": 18, ""SCOOTER"": 4, ""MOTOR CYCLE"": 3, ""JEEP"": 1, ""LGV"": 1, ""MAXI-CAB"": 1, ""VAN"": 1}",SHIVAJINAGAR,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0,0.0,2023-11-11 10:51:46+05:30,2024-04-05 10:36:46+05:30,45,22,10,Sunday,2,good,1
C_393,13.047090978666665,77.50103210133334,150,5,SCOOTER,"SCOOTER:88,MOTOR CYCLE:55,CAR:5,HGV:1,PASSENGER AUTO:1","{""SCOOTER"": 88, ""MOTOR CYCLE"": 55, ""CAR"": 5, ""HGV"": 1, ""PASSENGER AUTO"": 1}",PEENYA,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",No Junction,0.0,0.0,2023-11-16 02:21:46+05:30,2024-01-11 04:19:46+05:30,6,4,4,Thursday,1,good,0
C_260,12.977453964666667,77.59108278866667,150,5,SCOOTER,"SCOOTER:65,MOTOR CYCLE:55,CAR:23,PASSENGER AUTO:6,JEEP:1","{""SCOOTER"": 65, ""MOTOR CYCLE"": 55, ""CAR"": 23, ""PASSENGER AUTO"": 6, ""JEEP"": 1}",CUBBON PARK,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP041 - Gopal Gowda Circle,0.0,1.0,2023-11-13 02:03:46+05:30,2024-04-02 09:02:46+05:30,26,15,2,Monday,2,good,0
C_226,12.963595232673546,77.6415335844635,149,11,CAR,"CAR:64,MOTOR CYCLE:31,SCOOTER:31,PASSENGER AUTO:8,OTHERS:6,MAXI-CAB:3,GOODS AUTO:2,LORRY/GOODS VEHICLE:1,MINI LORRY:1,LGV:1,JEEP:1","{""CAR"": 64, ""MOTOR CYCLE"": 31, ""SCOOTER"": 31, ""PASSENGER AUTO"": 8, ""OTHERS"": 6, ""MAXI-CAB"": 3, ""GOODS AUTO"": 2, ""LORRY/GOODS VEHICLE"": 1, ""MINI LORRY"": 1, ""LGV"": 1, ""JEEP"": 1}",JEEVANBHEEMANAGAR,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)","BTP148 - 17th Main, Doopanahalli Bus Stop",0.0,1.0,2023-11-12 09:59:46+05:30,2024-04-07 10:49:46+05:30,43,18,10,Sunday,1,good,0
C_63,12.97376143108108,77.60936865945946,148,5,CAR,"CAR:84,SCOOTER:34,MOTOR CYCLE:16,PASSENGER AUTO:10,MAXI-CAB:4","{""CAR"": 84, ""SCOOTER"": 34, ""MOTOR CYCLE"": 16, ""PASSENGER AUTO"": 10, ""MAXI-CAB"": 4}",ASHOK NAGAR,"Residency Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",No Junction,0.0,0.0,2023-11-10 11:57:46+05:30,2024-04-05 11:13:46+05:30,24,12,10,Sunday,1,good,0
C_297,12.948135358783784,77.58000702027026,148,7,SCOOTER,"SCOOTER:87,MOTOR CYCLE:35,CAR:20,PASSENGER AUTO:2,GOODS AUTO:2,MAXI-CAB:1,JEEP:1","{""SCOOTER"": 87, ""MOTOR CYCLE"": 35, ""CAR"": 20, ""PASSENGER AUTO"": 2, ""GOODS AUTO"": 2, ""MAXI-CAB"": 1, ""JEEP"": 1}",BASAVANAGUDI,"RV Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",BTP184 - Lalbagh West Gate,0.0,1.0,2023-11-14 02:32:46+05:30,2024-04-08 11:05:46+05:30,26,14,2,Monday,2,good,0
C_734,12.907568888356165,77.6002107020548,146,4,SCOOTER,"SCOOTER:99,MOTOR CYCLE:36,CAR:6,PASSENGER AUTO:5","{""SCOOTER"": 99, ""MOTOR CYCLE"": 36, ""CAR"": 6, ""PASSENGER AUTO"": 5}",J.P. NAGAR,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",BTP130 - GD Mara Junction,0.0,1.0,2023-12-09 09:25:46+05:30,2024-04-01 12:31:46+05:30,17,11,9,Monday,1,good,0
C_288,13.022487496309736,77.63796616234688,145,4,SCOOTER,"SCOOTER:97,MOTOR CYCLE:41,CAR:6,GOODS AUTO:1","{""SCOOTER"": 97, ""MOTOR CYCLE"": 41, ""CAR"": 6, ""GOODS AUTO"": 1}",BANASWADI,"CMR Road, Jahnavi Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",No Junction,0.0,0.0,2023-11-13 13:00:46+05:30,2024-03-31 12:14:46+05:30,19,11,13,Monday,1,good,0
C_595,12.986896721379312,77.51920073172414,145,6,SCOOTER,"SCOOTER:94,MOTOR CYCLE:47,GOODS AUTO:1,PASSENGER AUTO:1,CAR:1,PRIVATE BUS:1","{""SCOOTER"": 94, ""MOTOR CYCLE"": 47, ""GOODS AUTO"": 1, ""PASSENGER AUTO"": 1, ""CAR"": 1, ""PRIVATE BUS"": 1}",KAMAKSHIPALYA,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",No Junction,0.0,0.0,2023-11-25 09:40:46+05:30,2024-04-05 13:42:46+05:30,11,8,8,Thursday,1,good,0
C_0_15,12.963449093397283,77.57917901014842,145,9,CAR,"CAR:46,LGV:31,PASSENGER AUTO:26,SCOOTER:19,GOODS AUTO:11,MOTOR CYCLE:6,VAN:3,MAXI-CAB:2,HGV:1","{""CAR"": 46, ""LGV"": 31, ""PASSENGER AUTO"": 26, ""SCOOTER"": 19, ""GOODS AUTO"": 11, ""MOTOR CYCLE"": 6, ""VAN"": 3, ""MAXI-CAB"": 2, ""HGV"": 1}",CITY MARKET,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-11-14 01:53:46+05:30,2024-04-06 11:18:46+05:30,43,18,11,Saturday,1,good,0
C_671,13.02350582097902,77.59273311748251,143,8,SCOOTER,"SCOOTER:81,CAR:38,MOTOR CYCLE:16,LGV:2,JEEP:2,PASSENGER AUTO:2,MAXI-CAB:1,PRIVATE BUS:1","{""SCOOTER"": 81, ""CAR"": 38, ""MOTOR CYCLE"": 16, ""LGV"": 2, ""JEEP"": 2, ""PASSENGER AUTO"": 2, ""MAXI-CAB"": 1, ""PRIVATE BUS"": 1}",R.T. NAGAR,"RT Nagar Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",No Junction,0.0,0.0,2023-12-03 06:14:46+05:30,2024-02-08 01:04:46+05:30,16,8,8,Thursday,2,good,0
C_312,13.003458823239438,77.72348775774647,142,9,SCOOTER,"SCOOTER:82,MOTOR CYCLE:44,CAR:5,LGV:3,PASSENGER AUTO:3,VAN:2,MOPED:1,MAXI-CAB:1,HGV:1","{""SCOOTER"": 82, ""MOTOR CYCLE"": 44, ""CAR"": 5, ""LGV"": 3, ""PASSENGER AUTO"": 3, ""VAN"": 2, ""MOPED"": 1, ""MAXI-CAB"": 1, ""HGV"": 1}",K.R. PURA,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)",No Junction,0.0,0.0,2023-11-14 03:36:46+05:30,2024-04-03 05:22:46+05:30,33,14,4,Wednesday,1,good,0
C_102,13.007443304225351,77.5267782943662,142,12,LGV,"LGV:35,CAR:32,HGV:23,PRIVATE BUS:22,VAN:10,SCHOOL VEHICLE:8,PASSENGER AUTO:5,FACTORY BUS:2,TOURIST BUS:2,MOTOR CYCLE:1,BUS (BMTC/KSRTC):1,TEMPO:1","{""LGV"": 35, ""CAR"": 32, ""HGV"": 23, ""PRIVATE BUS"": 22, ""VAN"": 10, ""SCHOOL VEHICLE"": 8, ""PASSENGER AUTO"": 5, ""FACTORY BUS"": 2, ""TOURIST BUS"": 2, ""MOTOR CYCLE"": 1, ""BUS (BMTC/KSRTC)"": 1, ""TEMPO"": 1}",RAJAJINAGAR,"Dr Rajkumar Puniya Bhoomi Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",No Junction,0.0,0.0,2023-11-11 04:22:46+05:30,2024-04-08 11:08:46+05:30,59,21,4,Monday,2,good,1
C_265,12.984129568345324,77.56016827625899,139,10,CAR,"CAR:45,SCOOTER:44,MOTOR CYCLE:41,MOPED:2,HGV:2,GOODS AUTO:1,TEMPO:1,PASSENGER AUTO:1,MAXI-CAB:1,TANKER:1","{""CAR"": 45, ""SCOOTER"": 44, ""MOTOR CYCLE"": 41, ""MOPED"": 2, ""HGV"": 2, ""GOODS AUTO"": 1, ""TEMPO"": 1, ""PASSENGER AUTO"": 1, ""MAXI-CAB"": 1, ""TANKER"": 1}",RAJAJINAGAR,"80 Feet Ring Road, Block 4, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",BTP010 - Rajajinagar Entrance,0.0,1.0,2023-11-13 04:18:46+05:30,2024-04-03 09:03:46+05:30,28,15,9,Wednesday,2,good,0
C_160,12.870635098362913,77.6555879513692,139,11,CAR,"CAR:66,SCOOTER:17,PASSENGER AUTO:16,LGV:14,MOTOR CYCLE:13,OTHERS:6,MAXI-CAB:3,VAN:1,JEEP:1,HGV:1,GOODS AUTO:1","{""CAR"": 66, ""SCOOTER"": 17, ""PASSENGER AUTO"": 16, ""LGV"": 14, ""MOTOR CYCLE"": 13, ""OTHERS"": 6, ""MAXI-CAB"": 3, ""VAN"": 1, ""JEEP"": 1, ""HGV"": 1, ""GOODS AUTO"": 1}",ELECTRONIC CITY,"Hosa Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",No Junction,0.0,0.0,2023-11-11 10:47:46+05:30,2024-04-08 06:21:46+05:30,33,19,12,Monday,1,good,0
C_0_33,12.963783904316546,77.57833082230215,139,8,SCOOTER,"SCOOTER:99,CAR:16,MOTOR CYCLE:14,VAN:4,PASSENGER AUTO:3,LGV:1,MAXI-CAB:1,GOODS AUTO:1","{""SCOOTER"": 99, ""CAR"": 16, ""MOTOR CYCLE"": 14, ""VAN"": 4, ""PASSENGER AUTO"": 3, ""LGV"": 1, ""MAXI-CAB"": 1, ""GOODS AUTO"": 1}",CITY MARKET,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",BTP082 - KR Market Junction,0.0,1.0,2023-11-18 10:52:46+05:30,2024-03-30 05:25:46+05:30,21,12,8,Saturday,1,good,0
C_99,12.928867067391304,77.58200334202898,138,6,CAR,"CAR:115,SCOOTER:12,MOTOR CYCLE:5,JEEP:3,PASSENGER AUTO:2,LGV:1","{""CAR"": 115, ""SCOOTER"": 12, ""MOTOR CYCLE"": 5, ""JEEP"": 3, ""PASSENGER AUTO"": 2, ""LGV"": 1}",JAYANAGARA,"Diagonal Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",BTP220 - Puttanna Junction,0.0,1.0,2023-11-11 04:12:46+05:30,2024-03-28 07:55:46+05:30,59,21,7,Sunday,1,good,1
C_342,12.931574567153284,77.58606100802919,137,5,CAR,"CAR:95,SCOOTER:29,MOTOR CYCLE:10,PASSENGER AUTO:2,JEEP:1","{""CAR"": 95, ""SCOOTER"": 29, ""MOTOR CYCLE"": 10, ""PASSENGER AUTO"": 2, ""JEEP"": 1}",JAYANAGARA,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",BTP219 - Canara Bank Junction,0.0,1.0,2023-11-14 09:18:46+05:30,2024-03-28 10:09:46+05:30,40,19,9,Friday,2,good,0
C_252,13.05828954842295,77.59153336665776,136,7,CAR,"CAR:118,LGV:6,LORRY/GOODS VEHICLE:6,MINI LORRY:2,MOTOR CYCLE:2,TEMPO:1,HGV:1","{""CAR"": 118, ""LGV"": 6, ""LORRY/GOODS VEHICLE"": 6, ""MINI LORRY"": 2, ""MOTOR CYCLE"": 2, ""TEMPO"": 1, ""HGV"": 1}",KODIGEHALLI,"4th Cross Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",No Junction,0.0441,0.0,2023-11-12 13:29:46+05:30,2024-04-02 13:52:46+05:30,48,19,13,Sunday,2,good,0
C_250,12.917355518656716,77.57793042014923,134,10,CAR,"CAR:69,SCOOTER:23,MOTOR CYCLE:17,PASSENGER AUTO:12,MAXI-CAB:6,BUS (BMTC/KSRTC):2,GOODS AUTO:2,TEMPO:1,PRIVATE BUS:1,TOURIST BUS:1","{""CAR"": 69, ""SCOOTER"": 23, ""MOTOR CYCLE"": 17, ""PASSENGER AUTO"": 12, ""MAXI-CAB"": 6, ""BUS (BMTC/KSRTC)"": 2, ""GOODS AUTO"": 2, ""TEMPO"": 1, ""PRIVATE BUS"": 1, ""TOURIST BUS"": 1}",JAYANAGARA,"46th Cross Road, Sangam Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)","BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",0.0,1.0,2023-11-12 13:07:46+05:30,2024-04-05 05:04:46+05:30,33,15,5,Tuesday,1,good,0
C_433,13.029030459398495,77.57082328796992,133,5,SCOOTER,"SCOOTER:81,MOTOR CYCLE:48,CAR:2,LGV:1,MAXI-CAB:1","{""SCOOTER"": 81, ""MOTOR CYCLE"": 48, ""CAR"": 2, ""LGV"": 1, ""MAXI-CAB"": 1}",SADASHIVANAGAR,"Padmasri CK Venkata Ramaiah Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",No Junction,0.0,0.0,2023-11-17 05:25:46+05:30,2024-04-08 09:23:46+05:30,19,11,8,Saturday,2,good,0
C_496,12.960813435587735,77.70165340530727,132,7,CAR,"CAR:115,MOTOR CYCLE:9,SCOOTER:3,BUS (BMTC/KSRTC):2,MAXI-CAB:1,VAN:1,LGV:1","{""CAR"": 115, ""MOTOR CYCLE"": 9, ""SCOOTER"": 3, ""BUS (BMTC/KSRTC)"": 2, ""MAXI-CAB"": 1, ""VAN"": 1, ""LGV"": 1}",HAL OLD AIRPORT,"Outer Ring Road, Anand Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0606,0.0,2023-11-19 08:42:46+05:30,2024-04-05 13:18:46+05:30,37,17,10,Sunday,1,good,0
C_30,12.990043367175572,77.57280176946564,131,10,SCOOTER,"SCOOTER:63,MOTOR CYCLE:27,CAR:23,PASSENGER AUTO:10,MAXI-CAB:2,TEMPO:2,VAN:1,GOODS AUTO:1,LGV:1,JEEP:1","{""SCOOTER"": 63, ""MOTOR CYCLE"": 27, ""CAR"": 23, ""PASSENGER AUTO"": 10, ""MAXI-CAB"": 2, ""TEMPO"": 2, ""VAN"": 1, ""GOODS AUTO"": 1, ""LGV"": 1, ""JEEP"": 1}",SHESHADRIPURAM,"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",No Junction,0.0,0.0,2023-11-10 07:47:46+05:30,2024-04-03 04:53:46+05:30,34,18,8,Friday,1,good,0
C_310,12.961992230534351,77.59730912366412,131,4,SCOOTER,"SCOOTER:96,MOTOR CYCLE:32,MOPED:2,CAR:1","{""SCOOTER"": 96, ""MOTOR CYCLE"": 32, ""MOPED"": 2, ""CAR"": 1}",ASHOK NAGAR,"Kadidal Manjappa Road, Vaswani Centropolis, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)","BTP101 - Blood Bank Circle, KH Road",0.0,1.0,2023-11-14 03:35:46+05:30,2024-02-03 04:29:46+05:30,27,11,4,Thursday,3,good,0
C_451,12.961216256589148,77.58671703100774,129,8,TEMPO,"TEMPO:41,CAR:34,GOODS AUTO:23,LGV:13,SCOOTER:8,PASSENGER AUTO:6,JEEP:3,HGV:1","{""TEMPO"": 41, ""CAR"": 34, ""GOODS AUTO"": 23, ""LGV"": 13, ""SCOOTER"": 8, ""PASSENGER AUTO"": 6, ""JEEP"": 3, ""HGV"": 1}",HALASURU GATE,"1st Cross Road, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",BTP180 - Swagath Poornima Theatre,0.0,1.0,2023-11-18 04:23:46+05:30,2024-04-06 09:24:46+05:30,25,16,2,Friday,2,good,0
C_2,13.000005138485939,77.6751888836447,129,11,PASSENGER AUTO,"PASSENGER AUTO:80,CAR:37,MOTOR CYCLE:3,PRIVATE BUS:2,LORRY/GOODS VEHICLE:1,GOODS AUTO:1,TOURIST BUS:1,SCOOTER:1,TEMPO:1,BUS (BMTC/KSRTC):1,MAXI-CAB:1","{""PASSENGER AUTO"": 80, ""CAR"": 37, ""MOTOR CYCLE"": 3, ""PRIVATE BUS"": 2, ""LORRY/GOODS VEHICLE"": 1, ""GOODS AUTO"": 1, ""TOURIST BUS"": 1, ""SCOOTER"": 1, ""TEMPO"": 1, ""BUS (BMTC/KSRTC)"": 1, ""MAXI-CAB"": 1}",BANASWADI,"Outer Ring Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",No Junction,0.0,0.0,2023-11-10 01:58:46+05:30,2024-04-06 03:21:46+05:30,39,17,1,Sunday,2,good,0
C_338,12.95799344765625,77.58221703671876,128,12,SCOOTER,"SCOOTER:31,CAR:30,LGV:18,LORRY/GOODS VEHICLE:16,PASSENGER AUTO:10,HGV:9,MOTOR CYCLE:5,PRIVATE BUS:3,GOODS AUTO:3,TEMPO:1,MINI LORRY:1,MOPED:1","{""SCOOTER"": 31, ""CAR"": 30, ""LGV"": 18, ""LORRY/GOODS VEHICLE"": 16, ""PASSENGER AUTO"": 10, ""HGV"": 9, ""MOTOR CYCLE"": 5, ""PRIVATE BUS"": 3, ""GOODS AUTO"": 3, ""TEMPO"": 1, ""MINI LORRY"": 1, ""MOPED"": 1}",CITY MARKET,"Model Road, Ryders Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",BTP167 - JC Road Junction,0.0,1.0,2023-11-14 08:51:46+05:30,2024-04-04 07:49:46+05:30,36,19,8,Friday,2,good,0
C_121,13.004362190262341,77.55342244843925,128,10,SCOOTER,"SCOOTER:46,MOTOR CYCLE:36,CAR:34,PASSENGER AUTO:6,OTHERS:1,TANKER:1,VAN:1,LGV:1,MAXI-CAB:1,TEMPO:1","{""SCOOTER"": 46, ""MOTOR CYCLE"": 36, ""CAR"": 34, ""PASSENGER AUTO"": 6, ""OTHERS"": 1, ""TANKER"": 1, ""VAN"": 1, ""LGV"": 1, ""MAXI-CAB"": 1, ""TEMPO"": 1}",MALLESHWARAM,"10th Cross Road, Dr Rajkumar Road 10th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP001 - 10th Cross, Dr. Rajkumar Road",0.0078,1.0,2023-11-11 06:25:46+05:30,2024-03-31 08:41:46+05:30,27,16,6,Sunday,1,good,0
