cluster_id,total_violations,active_days,active_weeks,peak_hour,peak_hour_count,peak_hour_share,top_3_hours,peak_day_name,peak_day_type,weekday_peak_hour,weekend_peak_hour,recommended_patrol_window,secondary_patrol_window,temporal_concentration_score,temporal_confidence,m3_notes
C_737,20,8,8,13,13,0.65,"[13, 12, 6]",Wednesday,WEEKDAY,13.0,6.0,13:00-15:00,12:00-14:00,0.95,MEDIUM,sparse data (<30 violations)
C_738,18,5,4,13,5,0.2778,"[13, 14, 12]",Sunday,WEEKEND,14.0,13.0,13:00-15:00,14:00-16:00,0.7222,LOW,sparse data (<30 violations); few active days (<7)
C_739,30,10,6,0,7,0.2333,"[0, 13, 2]",Sunday,MIXED,13.0,0.0,00:00-02:00,13:00-15:00,0.6,MEDIUM,no strong weekday/weekend skew
C_74,31,11,10,15,6,0.1935,"[15, 6, 9]",Sunday,MIXED,15.0,6.0,15:00-17:00,06:00-08:00,0.5161,MEDIUM,no strong weekday/weekend skew
C_740,27,9,9,3,24,0.8889,"[3, 4]",Sunday,MIXED,3.0,3.0,03:00-05:00,04:00-06:00,1.0,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_741,34,18,14,5,19,0.5588,"[5, 4, 3]",Sunday,MIXED,5.0,5.0,05:00-07:00,04:00-06:00,0.7941,MEDIUM,no strong weekday/weekend skew
C_742,35,12,9,9,16,0.4571,"[9, 5, 7]",Tuesday,WEEKDAY,9.0,6.0,09:00-11:00,05:00-07:00,0.7714,MEDIUM,clean
C_743,34,12,8,4,13,0.3824,"[4, 5, 6]",Friday,WEEKDAY,4.0,7.0,04:00-06:00,05:00-07:00,0.8529,MEDIUM,clean
C_744,74,11,8,10,33,0.4459,"[10, 9, 11]",Wednesday,MIXED,9.0,10.0,10:00-12:00,09:00-11:00,0.8243,MEDIUM,no strong weekday/weekend skew
C_745,12,8,7,8,6,0.5,"[8, 6, 2]",Wednesday,WEEKDAY,8.0,6.0,08:00-10:00,06:00-08:00,0.6667,MEDIUM,sparse data (<30 violations)
C_746,15,12,10,11,8,0.5333,"[11, 13, 10]",Saturday,MIXED,11.0,11.0,11:00-13:00,13:00-15:00,0.9333,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_747,22,6,5,4,12,0.5455,"[4, 6, 3]",Monday,WEEKDAY,4.0,3.0,04:00-06:00,06:00-08:00,0.8636,LOW,sparse data (<30 violations); few active days (<7)
C_748,25,8,7,11,9,0.36,"[11, 4, 5]",Friday,WEEKDAY,11.0,4.0,11:00-13:00,04:00-06:00,0.88,MEDIUM,sparse data (<30 violations)
C_749,22,7,3,4,4,0.1818,"[4, 11, 7]",Tuesday,WEEKDAY,4.0,,04:00-06:00,11:00-13:00,0.5,MEDIUM,sparse data (<30 violations)
C_75,127,23,12,11,35,0.2756,"[11, 10, 13]",Friday,WEEKDAY,11.0,14.0,11:00-13:00,10:00-12:00,0.6693,HIGH,clean
C_750,44,1,1,11,44,1.0,[11],Monday,WEEKDAY,11.0,,11:00-13:00,,1.0,MEDIUM,few active days (<7)
C_751,59,11,8,11,21,0.3559,"[11, 12, 8]",Monday,WEEKDAY,11.0,12.0,11:00-13:00,12:00-14:00,0.7797,MEDIUM,clean
C_752,44,28,16,2,7,0.1591,"[2, 0, 12]",Tuesday,WEEKDAY,2.0,11.0,02:00-04:00,00:00-02:00,0.3864,MEDIUM,clean
C_753,28,7,6,3,6,0.2143,"[3, 10, 5]",Tuesday,WEEKDAY,3.0,1.0,03:00-05:00,10:00-12:00,0.5714,MEDIUM,sparse data (<30 violations)
C_754,111,17,10,4,31,0.2793,"[4, 8, 3]",Thursday,WEEKDAY,4.0,3.0,04:00-06:00,08:00-10:00,0.6577,HIGH,clean
C_755,18,1,1,4,18,1.0,[4],Tuesday,WEEKDAY,4.0,,04:00-06:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_756,33,17,11,11,12,0.3636,"[11, 12, 13]",Sunday,MIXED,11.0,12.0,11:00-13:00,12:00-14:00,0.8182,MEDIUM,no strong weekday/weekend skew
C_757,31,18,10,11,7,0.2258,"[11, 5, 10]",Monday,WEEKDAY,11.0,2.0,11:00-13:00,05:00-07:00,0.5484,MEDIUM,clean
C_758,28,8,3,8,6,0.2143,"[8, 11, 5]",Tuesday,WEEKDAY,11.0,8.0,08:00-10:00,11:00-13:00,0.5357,MEDIUM,sparse data (<30 violations)
C_759,41,3,1,9,16,0.3902,"[9, 11, 3]",Tuesday,WEEKDAY,9.0,,09:00-11:00,11:00-13:00,1.0,MEDIUM,few active days (<7)
C_76,78,33,20,12,11,0.141,"[12, 14, 13]",Saturday,MIXED,12.0,14.0,12:00-14:00,14:00-16:00,0.3846,MEDIUM,no strong weekday/weekend skew
C_760,30,4,4,10,17,0.5667,"[10, 11, 16]",Saturday,MIXED,11.0,10.0,10:00-12:00,11:00-13:00,1.0,MEDIUM,few active days (<7); no strong weekday/weekend skew
C_761,16,2,2,13,15,0.9375,"[13, 14]",Thursday,WEEKDAY,13.0,,13:00-15:00,14:00-16:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_762,15,12,11,2,4,0.2667,"[2, 4, 10]",Wednesday,WEEKDAY,2.0,3.0,02:00-04:00,04:00-06:00,0.5333,MEDIUM,sparse data (<30 violations)
C_763,15,1,1,4,15,1.0,[4],Wednesday,WEEKDAY,4.0,,04:00-06:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_764,24,3,2,3,12,0.5,"[3, 4, 7]",Thursday,WEEKDAY,3.0,,03:00-05:00,04:00-06:00,0.9583,LOW,sparse data (<30 violations); few active days (<7)
C_765,31,3,3,5,21,0.6774,"[5, 2]",Wednesday,WEEKDAY,5.0,2.0,05:00-07:00,02:00-04:00,1.0,MEDIUM,few active days (<7)
C_766,20,8,7,5,10,0.5,"[5, 7, 2]",Saturday,WEEKDAY,5.0,5.0,05:00-07:00,07:00-09:00,0.85,MEDIUM,sparse data (<30 violations)
C_767,29,12,9,9,8,0.2759,"[9, 11, 10]",Wednesday,WEEKDAY,9.0,10.0,09:00-11:00,11:00-13:00,0.7241,MEDIUM,sparse data (<30 violations)
C_768,21,9,6,6,13,0.619,"[6, 5, 12]",Friday,WEEKDAY,6.0,5.0,06:00-08:00,05:00-07:00,0.8095,MEDIUM,sparse data (<30 violations)
C_769,40,8,6,2,35,0.875,"[2, 1, 3]",Sunday,MIXED,2.0,2.0,02:00-04:00,01:00-03:00,1.0,MEDIUM,no strong weekday/weekend skew
C_77,35,9,6,8,9,0.2571,"[8, 10, 11]",Saturday,WEEKEND,4.0,8.0,08:00-10:00,10:00-12:00,0.6571,MEDIUM,clean
C_770,26,6,5,3,20,0.7692,"[3, 6, 11]",Friday,WEEKDAY,3.0,3.0,03:00-05:00,06:00-08:00,0.9231,LOW,sparse data (<30 violations); few active days (<7)
C_771,37,6,3,4,19,0.5135,"[4, 1, 2]",Wednesday,WEEKDAY,4.0,4.0,04:00-06:00,01:00-03:00,0.8649,MEDIUM,few active days (<7)
C_772,26,3,2,5,16,0.6154,"[5, 3, 6]",Thursday,WEEKDAY,5.0,,05:00-07:00,03:00-05:00,0.9231,LOW,sparse data (<30 violations); few active days (<7)
C_773,20,7,5,5,8,0.4,"[5, 3, 9]",Thursday,WEEKDAY,5.0,,05:00-07:00,03:00-05:00,0.75,MEDIUM,sparse data (<30 violations)
C_774,18,8,6,6,6,0.3333,"[6, 10, 11]",Saturday,MIXED,6.0,10.0,06:00-08:00,10:00-12:00,0.7778,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_775,34,4,3,6,16,0.4706,"[6, 10, 9]",Friday,WEEKDAY,6.0,,06:00-08:00,10:00-12:00,0.9706,MEDIUM,few active days (<7)
C_776,23,9,7,3,8,0.3478,"[3, 8, 2]",Thursday,WEEKDAY,3.0,5.0,03:00-05:00,08:00-10:00,0.7826,MEDIUM,sparse data (<30 violations)
C_777,29,9,7,9,13,0.4483,"[9, 10, 5]",Thursday,WEEKDAY,9.0,8.0,09:00-11:00,10:00-12:00,0.8276,MEDIUM,sparse data (<30 violations)
C_778,16,12,11,11,4,0.25,"[11, 13, 6]",Sunday,WEEKEND,7.0,13.0,11:00-13:00,13:00-15:00,0.5625,MEDIUM,sparse data (<30 violations)
C_779,15,3,3,14,7,0.4667,"[14, 17, 2]",Thursday,WEEKDAY,14.0,,14:00-16:00,17:00-19:00,0.9333,LOW,sparse data (<30 violations); few active days (<7)
C_78,22,13,9,10,9,0.4091,"[10, 2, 3]",Tuesday,MIXED,10.0,2.0,10:00-12:00,02:00-04:00,0.6364,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_780,79,42,17,7,18,0.2278,"[7, 10, 2]",Sunday,WEEKDAY,7.0,7.0,07:00-09:00,10:00-12:00,0.519,MEDIUM,clean
C_781,19,12,9,13,5,0.2632,"[13, 5, 6]",Saturday,MIXED,5.0,13.0,13:00-15:00,05:00-07:00,0.5789,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_782,59,17,10,3,20,0.339,"[3, 5, 2]",Friday,WEEKDAY,3.0,5.0,03:00-05:00,05:00-07:00,0.678,MEDIUM,clean
C_783,29,16,9,11,6,0.2069,"[11, 10, 2]",Saturday,MIXED,2.0,11.0,11:00-13:00,10:00-12:00,0.5517,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_784,45,7,6,6,20,0.4444,"[6, 14, 3]",Saturday,WEEKDAY,6.0,6.0,06:00-08:00,14:00-16:00,0.8222,MEDIUM,clean
C_785,40,15,9,4,12,0.3,"[4, 3, 5]",Wednesday,WEEKDAY,3.0,4.0,04:00-06:00,03:00-05:00,0.625,MEDIUM,clean
C_786,28,8,6,11,17,0.6071,"[11, 10, 12]",Saturday,MIXED,11.0,11.0,11:00-13:00,10:00-12:00,0.8571,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_787,87,15,9,10,40,0.4598,"[10, 8, 12]",Saturday,WEEKEND,10.0,10.0,10:00-12:00,08:00-10:00,0.7471,MEDIUM,clean
C_788,22,7,7,6,11,0.5,"[6, 10, 11]",Tuesday,WEEKDAY,6.0,10.0,06:00-08:00,10:00-12:00,0.9545,MEDIUM,sparse data (<30 violations)
C_789,20,8,7,5,6,0.3,"[5, 10, 11]",Monday,WEEKDAY,5.0,6.0,05:00-07:00,10:00-12:00,0.7,MEDIUM,sparse data (<30 violations)
C_79,79,29,17,11,17,0.2152,"[11, 4, 9]",Saturday,MIXED,4.0,9.0,11:00-13:00,04:00-06:00,0.4684,MEDIUM,no strong weekday/weekend skew
C_790,16,2,2,10,13,0.8125,"[10, 11]",Monday,WEEKDAY,10.0,,10:00-12:00,11:00-13:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_791,17,10,6,6,8,0.4706,"[6, 5, 7]",Friday,MIXED,6.0,6.0,06:00-08:00,05:00-07:00,0.8824,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_792,60,14,11,5,24,0.4,"[5, 7, 6]",Wednesday,WEEKDAY,5.0,5.0,05:00-07:00,07:00-09:00,0.7,MEDIUM,clean
C_793,20,6,4,8,4,0.2,"[8, 13, 12]",Saturday,WEEKEND,3.0,13.0,08:00-10:00,13:00-15:00,0.55,LOW,sparse data (<30 violations); few active days (<7)
C_794,54,18,11,3,14,0.2593,"[3, 11, 2]",Monday,WEEKDAY,11.0,2.0,03:00-05:00,11:00-13:00,0.6667,MEDIUM,clean
C_795,17,11,8,11,6,0.3529,"[11, 10, 1]",Saturday,MIXED,1.0,11.0,11:00-13:00,10:00-12:00,0.6471,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_796,42,9,6,3,22,0.5238,"[3, 5, 2]",Thursday,WEEKDAY,3.0,,03:00-05:00,05:00-07:00,1.0,MEDIUM,clean
C_797,158,12,7,4,78,0.4937,"[4, 5, 3]",Saturday,WEEKDAY,4.0,4.0,04:00-06:00,05:00-07:00,0.9177,MEDIUM,clean
C_798,16,2,1,5,15,0.9375,"[5, 3]",Wednesday,WEEKDAY,5.0,,05:00-07:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_799,15,3,2,9,10,0.6667,"[9, 3, 7]",Thursday,WEEKDAY,9.0,,09:00-11:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_8,383,57,21,4,92,0.2402,"[4, 10, 2]",Thursday,WEEKDAY,4.0,4.0,04:00-06:00,10:00-12:00,0.5117,HIGH,clean
C_80,186,59,18,2,76,0.4086,"[2, 11, 3]",Wednesday,WEEKDAY,2.0,2.0,02:00-04:00,11:00-13:00,0.7097,HIGH,clean
C_800,107,29,14,10,28,0.2617,"[10, 11, 1]",Saturday,WEEKDAY,11.0,10.0,10:00-12:00,11:00-13:00,0.6262,HIGH,clean
C_801,116,4,2,12,63,0.5431,"[12, 11, 13]",Wednesday,WEEKDAY,12.0,13.0,12:00-14:00,11:00-13:00,1.0,MEDIUM,few active days (<7)
C_802,18,8,6,12,11,0.6111,"[12, 3, 6]",Saturday,MIXED,12.0,12.0,12:00-14:00,03:00-05:00,0.8333,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_803,20,6,6,6,7,0.35,"[6, 4, 2]",Wednesday,WEEKDAY,6.0,4.0,06:00-08:00,04:00-06:00,0.75,LOW,sparse data (<30 violations); few active days (<7)
C_804,35,12,9,1,9,0.2571,"[1, 6, 12]",Sunday,MIXED,12.0,1.0,01:00-03:00,06:00-08:00,0.5143,MEDIUM,no strong weekday/weekend skew
C_805,30,8,6,11,9,0.3,"[11, 12, 18]",Friday,WEEKDAY,11.0,18.0,11:00-13:00,12:00-14:00,0.7667,MEDIUM,clean
C_806,20,3,2,10,12,0.6,"[10, 4]",Thursday,WEEKDAY,10.0,10.0,10:00-12:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_807,16,7,6,5,7,0.4375,"[5, 1, 8]",Friday,WEEKDAY,5.0,8.0,05:00-07:00,01:00-03:00,0.6875,MEDIUM,sparse data (<30 violations)
C_808,237,21,12,9,49,0.2068,"[9, 1, 5]",Tuesday,WEEKDAY,1.0,9.0,09:00-11:00,01:00-03:00,0.519,HIGH,clean
C_809,33,14,11,10,8,0.2424,"[10, 4, 11]",Sunday,MIXED,4.0,10.0,10:00-12:00,04:00-06:00,0.6061,MEDIUM,no strong weekday/weekend skew
C_81,2187,136,23,11,266,0.1216,"[11, 10, 5]",Sunday,WEEKDAY,11.0,10.0,11:00-13:00,10:00-12:00,0.305,HIGH,clean
C_810,19,5,5,13,9,0.4737,"[13, 9, 10]",Wednesday,MIXED,13.0,9.0,13:00-15:00,09:00-11:00,0.8421,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_811,16,2,2,12,11,0.6875,"[12, 11]",Saturday,WEEKEND,12.0,12.0,12:00-14:00,11:00-13:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_812,17,10,6,4,4,0.2353,"[4, 23, 8]",Sunday,MIXED,4.0,23.0,04:00-06:00,23:00-01:00,0.5882,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_813,36,3,2,5,20,0.5556,"[5, 8, 4]",Sunday,WEEKEND,8.0,5.0,05:00-07:00,08:00-10:00,1.0,MEDIUM,few active days (<7)
C_814,26,2,2,11,19,0.7308,"[11, 6, 1]",Wednesday,WEEKDAY,11.0,1.0,11:00-13:00,06:00-08:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_815,19,6,4,3,11,0.5789,"[3, 4, 6]",Sunday,MIXED,3.0,3.0,03:00-05:00,04:00-06:00,0.8947,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_816,17,5,3,7,13,0.7647,"[7, 3, 5]",Tuesday,WEEKDAY,7.0,,07:00-09:00,03:00-05:00,0.8824,LOW,sparse data (<30 violations); few active days (<7)
C_817,42,6,3,0,16,0.381,"[0, 7, 4]",Monday,WEEKDAY,0.0,0.0,00:00-02:00,07:00-09:00,0.881,MEDIUM,few active days (<7)
C_818,178,13,9,6,104,0.5843,"[6, 13, 9]",Wednesday,WEEKDAY,6.0,9.0,06:00-08:00,13:00-15:00,0.809,MEDIUM,clean
C_819,37,10,7,6,9,0.2432,"[6, 11, 8]",Thursday,WEEKDAY,6.0,0.0,06:00-08:00,11:00-13:00,0.5676,MEDIUM,clean
C_82,71,33,15,11,19,0.2676,"[11, 2, 10]",Wednesday,WEEKDAY,11.0,2.0,11:00-13:00,02:00-04:00,0.7042,MEDIUM,clean
C_820,27,9,6,7,9,0.3333,"[7, 3, 5]",Saturday,MIXED,3.0,7.0,07:00-09:00,03:00-05:00,0.7037,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_821,25,12,9,3,10,0.4,"[3, 4, 5]",Monday,WEEKDAY,3.0,2.0,03:00-05:00,04:00-06:00,0.76,MEDIUM,sparse data (<30 violations)
C_822,17,13,13,6,6,0.3529,"[6, 5, 9]",Sunday,MIXED,4.0,6.0,06:00-08:00,05:00-07:00,0.6471,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_823,74,22,12,11,17,0.2297,"[11, 5, 2]",Tuesday,WEEKDAY,5.0,11.0,11:00-13:00,05:00-07:00,0.5135,MEDIUM,clean
C_824,15,4,3,7,5,0.3333,"[7, 5, 8]",Wednesday,WEEKDAY,7.0,,07:00-09:00,05:00-07:00,0.8,LOW,sparse data (<30 violations); few active days (<7)
C_825,18,3,3,5,15,0.8333,"[5, 4, 2]",Sunday,WEEKEND,4.0,5.0,05:00-07:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_826,16,7,7,11,7,0.4375,"[11, 8, 13]",Wednesday,WEEKDAY,11.0,13.0,11:00-13:00,08:00-10:00,1.0,MEDIUM,sparse data (<30 violations)
C_827,19,2,1,10,8,0.4211,"[10, 4, 11]",Wednesday,WEEKDAY,10.0,,10:00-12:00,04:00-06:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_828,20,5,4,11,16,0.8,"[11, 1, 4]",Wednesday,WEEKDAY,11.0,1.0,11:00-13:00,01:00-03:00,0.9,LOW,sparse data (<30 violations); few active days (<7)
C_829,17,6,5,6,8,0.4706,"[6, 3, 4]",Friday,WEEKDAY,6.0,,06:00-08:00,03:00-05:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_83,1240,102,23,3,449,0.3621,"[3, 1, 2]",Thursday,WEEKDAY,3.0,3.0,03:00-05:00,01:00-03:00,0.6694,HIGH,clean
C_830,45,5,5,4,42,0.9333,"[4, 5]",Wednesday,WEEKDAY,4.0,,04:00-06:00,05:00-07:00,1.0,MEDIUM,few active days (<7)
C_831,17,8,7,5,7,0.4118,"[5, 9, 11]",Wednesday,WEEKDAY,5.0,,05:00-07:00,09:00-11:00,0.6471,MEDIUM,sparse data (<30 violations)
C_832,16,6,6,6,6,0.375,"[6, 7, 5]",Sunday,WEEKEND,6.0,6.0,06:00-08:00,07:00-09:00,0.75,LOW,sparse data (<30 violations); few active days (<7)
C_833,20,8,7,13,10,0.5,"[13, 12, 2]",Thursday,WEEKDAY,13.0,13.0,13:00-15:00,12:00-14:00,0.75,MEDIUM,sparse data (<30 violations)
C_834,19,5,4,11,14,0.7368,"[11, 10, 1]",Monday,WEEKDAY,11.0,11.0,11:00-13:00,10:00-12:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_835,17,1,1,10,17,1.0,[10],Friday,WEEKDAY,10.0,,10:00-12:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_836,32,13,8,13,9,0.2812,"[13, 2, 3]",Sunday,MIXED,2.0,13.0,13:00-15:00,02:00-04:00,0.6562,MEDIUM,no strong weekday/weekend skew
C_837,77,9,5,4,27,0.3506,"[4, 9, 6]",Friday,WEEKDAY,4.0,5.0,04:00-06:00,09:00-11:00,0.7662,MEDIUM,clean
C_838,59,11,7,11,19,0.322,"[11, 12, 1]",Sunday,MIXED,1.0,11.0,11:00-13:00,12:00-14:00,0.6102,MEDIUM,no strong weekday/weekend skew
C_839,30,3,2,7,26,0.8667,"[7, 6]",Saturday,WEEKDAY,7.0,7.0,07:00-09:00,06:00-08:00,1.0,MEDIUM,few active days (<7)
C_84,356,37,16,3,166,0.4663,"[3, 2, 12]",Tuesday,WEEKDAY,3.0,2.0,03:00-05:00,02:00-04:00,0.8792,HIGH,clean
C_840,47,3,2,7,47,1.0,[7],Thursday,WEEKDAY,7.0,7.0,07:00-09:00,,1.0,MEDIUM,few active days (<7)
C_841,30,14,10,6,7,0.2333,"[6, 3, 2]",Sunday,WEEKEND,12.0,6.0,06:00-08:00,03:00-05:00,0.4667,MEDIUM,clean
C_842,58,3,2,5,42,0.7241,"[5, 4, 7]",Sunday,WEEKEND,4.0,5.0,05:00-07:00,04:00-06:00,1.0,MEDIUM,few active days (<7)
C_843,49,15,10,10,21,0.4286,"[10, 11, 12]",Sunday,MIXED,10.0,10.0,10:00-12:00,11:00-13:00,0.7347,MEDIUM,no strong weekday/weekend skew
C_844,266,18,10,3,90,0.3383,"[3, 2, 4]",Monday,WEEKDAY,2.0,3.0,03:00-05:00,02:00-04:00,0.7331,HIGH,clean
C_845,19,10,7,11,11,0.5789,"[11, 4, 2]",Saturday,MIXED,11.0,11.0,11:00-13:00,04:00-06:00,0.8421,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_846,61,14,8,11,21,0.3443,"[11, 3, 10]",Tuesday,WEEKDAY,11.0,4.0,11:00-13:00,03:00-05:00,0.7049,MEDIUM,clean
C_847,38,15,8,10,17,0.4474,"[10, 14, 12]",Tuesday,WEEKDAY,10.0,4.0,10:00-12:00,14:00-16:00,0.6579,MEDIUM,clean
C_848,20,2,1,11,14,0.7,"[11, 12]",Saturday,MIXED,12.0,11.0,11:00-13:00,12:00-14:00,1.0,LOW,sparse data (<30 violations); few active days (<7); no strong weekday/weekend skew
C_849,9,7,6,13,3,0.3333,"[13, 7, 12]",Monday,WEEKDAY,13.0,11.0,13:00-15:00,07:00-09:00,0.7778,MEDIUM,sparse data (<30 violations)
C_85,90,31,15,2,28,0.3111,"[2, 3, 23]",Sunday,MIXED,3.0,2.0,02:00-04:00,03:00-05:00,0.7667,MEDIUM,no strong weekday/weekend skew
C_850,18,11,7,2,4,0.2222,"[2, 5, 4]",Sunday,MIXED,5.0,2.0,02:00-04:00,05:00-07:00,0.5556,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_851,22,9,6,8,7,0.3182,"[8, 6, 3]",Tuesday,WEEKDAY,8.0,6.0,08:00-10:00,06:00-08:00,0.7727,MEDIUM,sparse data (<30 violations)
C_852,24,3,3,4,12,0.5,"[4, 3, 11]",Friday,WEEKDAY,4.0,,04:00-06:00,03:00-05:00,0.9167,LOW,sparse data (<30 violations); few active days (<7)
C_853,34,11,7,4,19,0.5588,"[4, 5, 3]",Thursday,WEEKDAY,4.0,4.0,04:00-06:00,05:00-07:00,0.8824,MEDIUM,clean
C_854,29,7,6,3,11,0.3793,"[3, 8, 10]",Friday,WEEKDAY,3.0,,03:00-05:00,08:00-10:00,0.7586,MEDIUM,sparse data (<30 violations)
C_855,16,8,6,7,5,0.3125,"[7, 6, 11]",Monday,WEEKDAY,7.0,9.0,07:00-09:00,06:00-08:00,0.6875,MEDIUM,sparse data (<30 violations)
C_856,118,15,8,4,46,0.3898,"[4, 10, 9]",Thursday,WEEKDAY,10.0,4.0,04:00-06:00,10:00-12:00,0.7881,HIGH,clean
C_857,19,11,8,6,5,0.2632,"[6, 2, 4]",Saturday,MIXED,6.0,4.0,06:00-08:00,02:00-04:00,0.6316,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_858,21,11,8,11,5,0.2381,"[11, 3, 15]",Thursday,MIXED,11.0,15.0,11:00-13:00,03:00-05:00,0.619,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_859,23,9,6,2,12,0.5217,"[2, 4, 3]",Sunday,WEEKDAY,4.0,2.0,02:00-04:00,04:00-06:00,1.0,MEDIUM,sparse data (<30 violations)
C_86,33,11,9,12,8,0.2424,"[12, 11, 3]",Monday,WEEKDAY,11.0,13.0,12:00-14:00,11:00-13:00,0.6061,MEDIUM,clean
C_860,22,6,5,2,10,0.4545,"[2, 0, 7]",Sunday,WEEKEND,8.0,2.0,02:00-04:00,00:00-02:00,0.7273,LOW,sparse data (<30 violations); few active days (<7)
C_861,17,8,6,3,9,0.5294,"[3, 2, 4]",Sunday,MIXED,3.0,2.0,03:00-05:00,02:00-04:00,1.0,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_862,26,4,4,6,19,0.7308,"[6, 11, 5]",Thursday,WEEKDAY,6.0,11.0,06:00-08:00,11:00-13:00,0.9615,LOW,sparse data (<30 violations); few active days (<7)
C_863,32,11,9,8,22,0.6875,"[8, 6, 3]",Tuesday,WEEKDAY,8.0,6.0,08:00-10:00,06:00-08:00,0.8438,MEDIUM,clean
C_864,89,29,13,8,19,0.2135,"[8, 7, 6]",Wednesday,MIXED,8.0,6.0,08:00-10:00,07:00-09:00,0.5618,MEDIUM,no strong weekday/weekend skew
C_865,40,6,6,8,22,0.55,"[8, 7, 6]",Thursday,WEEKDAY,8.0,7.0,08:00-10:00,07:00-09:00,0.95,MEDIUM,few active days (<7)
C_866,16,5,5,8,7,0.4375,"[8, 10, 11]",Monday,WEEKDAY,8.0,9.0,08:00-10:00,10:00-12:00,0.8125,LOW,sparse data (<30 violations); few active days (<7)
C_867,17,4,4,11,8,0.4706,"[11, 10, 9]",Monday,WEEKDAY,11.0,,11:00-13:00,10:00-12:00,0.7647,LOW,sparse data (<30 violations); few active days (<7)
C_868,15,1,1,11,15,1.0,[11],Monday,WEEKDAY,11.0,,11:00-13:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_869,15,1,1,11,15,1.0,[11],Monday,WEEKDAY,11.0,,11:00-13:00,,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_87,65,17,13,6,15,0.2308,"[6, 2, 5]",Saturday,MIXED,5.0,6.0,06:00-08:00,02:00-04:00,0.5846,MEDIUM,no strong weekday/weekend skew
C_870,28,6,6,10,15,0.5357,"[10, 11, 6]",Monday,WEEKDAY,10.0,3.0,10:00-12:00,11:00-13:00,0.7857,LOW,sparse data (<30 violations); few active days (<7)
C_871,28,11,7,2,12,0.4286,"[2, 6, 3]",Sunday,MIXED,2.0,6.0,02:00-04:00,06:00-08:00,0.9643,MEDIUM,sparse data (<30 violations); no strong weekday/weekend skew
C_872,15,7,6,10,7,0.4667,"[10, 11, 3]",Tuesday,WEEKDAY,10.0,11.0,10:00-12:00,11:00-13:00,0.8667,MEDIUM,sparse data (<30 violations)
C_873,17,4,4,2,11,0.6471,"[2, 5, 11]",Saturday,WEEKEND,5.0,2.0,02:00-04:00,05:00-07:00,0.9412,LOW,sparse data (<30 violations); few active days (<7)
C_874,23,6,3,4,7,0.3043,"[4, 6, 10]",Thursday,WEEKDAY,6.0,4.0,04:00-06:00,06:00-08:00,0.6957,LOW,sparse data (<30 violations); few active days (<7)
C_875,20,5,4,4,17,0.85,"[4, 12]",Wednesday,WEEKDAY,4.0,4.0,04:00-06:00,12:00-14:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
C_876,30,8,6,10,14,0.4667,"[10, 5, 9]",Wednesday,WEEKDAY,10.0,10.0,10:00-12:00,05:00-07:00,0.8333,MEDIUM,clean
C_877,17,3,2,11,12,0.7059,"[11, 10, 6]",Wednesday,WEEKDAY,11.0,6.0,11:00-13:00,10:00-12:00,1.0,LOW,sparse data (<30 violations); few active days (<7)
