cluster_id,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,violation_count,centroid_lat,centroid_lng,police_station_mode,cluster_quality,needs_manual_review,dominant_vehicle_type,junction_flag_rate,location_mode
C_846,ASHOK NAGAR,police_station_mode,HIGH,9,9,MEDIUM,0,24,2968,10,7,17,0.0206,clean,61,12.9515126,77.60737857868853,ASHOK NAGAR,medium,0,CAR,0.0,"Anepalya Main Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)"
C_653,CITY MARKET,police_station_mode,HIGH,11,11,CRITICAL,0,36,15655,21,7,25,0.0039,clean,61,12.968428078381764,77.57781803032785,CITY MARKET,medium,0,SCOOTER,0.0,"Old Tharagupete Cross Road, Suraj Junction, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
C_428,HAL OLD AIRPORT,police_station_mode,HIGH,22,22,CRITICAL,0,51,19446,22,17,32,0.0031,clean,61,12.92625773442623,77.69483881639343,HAL OLD AIRPORT,medium,0,CAR,0.1639,"Doddakannelli Road, Adithi Elite, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_89,MAGADI ROAD,police_station_mode,HIGH,16,16,HIGH,0,40,7483,22,10,30,0.0082,clean,61,12.974513780327873,77.54849376721309,MAGADI ROAD,medium,0,SCOOTER,0.0,"8th Cross Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_196,HIGH GROUND,police_station_mode,HIGH,8,8,MEDIUM,0,19,4200,13,6,11,0.0145,clean,61,12.983071019672133,77.57654442131148,HIGH GROUND,medium,0,CAR,0.0,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_423,JEEVANBHEEMANAGAR,police_station_mode,HIGH,15,15,HIGH,0,35,5678,16,11,24,0.0107,clean,61,12.977630754098364,77.63898887868854,JEEVANBHEEMANAGAR,medium,0,SCOOTER,0.0,"9th A Main Road, Stage 3, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
C_111,RAJAJINAGAR,police_station_mode,HIGH,17,17,HIGH,0,46,6236,30,12,32,0.0098,clean,61,12.987507101639343,77.55500329180327,RAJAJINAGAR,medium,0,CAR,0.0,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_957,WHITEFIELD,police_station_mode,HIGH,7,7,LOW,0,19,1388,9,3,16,0.0432,clean,60,12.985360791666666,77.7459202316667,WHITEFIELD,medium,0,SCOOTER,0.0,"Mims Gulmohar Road, Gulmohar, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
C_687,WILSON GARDEN,police_station_mode,HIGH,11,11,LOW,0,23,2349,16,5,18,0.0255,clean,60,12.948778041666666,77.59808415333333,WILSON GARDEN,medium,0,SCOOTER,0.0,"H Siddiah Road, Narayanpura, Wilson Garden, Bengaluru, Karnataka. Pin-560030 (India)"
C_360,CHIKKAJALA,police_station_mode,HIGH,6,6,HIGH,0,17,6107,9,3,14,0.0098,clean,60,13.183525728333333,77.68248358833331,CHIKKAJALA,medium,0,CAR,0.0,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)"
C_361,SHESHADRIPURAM,police_station_mode,HIGH,11,11,MEDIUM,0,20,2523,7,8,12,0.0238,clean,60,12.980351469999999,77.57198812999998,SHESHADRIPURAM,medium,0,PASSENGER AUTO,0.0,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_792,BANASWADI,police_station_mode,HIGH,5,5,LOW,0,16,1530,8,3,13,0.0392,clean,60,12.980109408333332,77.65211064666667,BANASWADI,medium,0,CAR,0.0,"Dr APJ Abdul Kalam Marg, Sir CV Raman Circle, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)"
C_562,HEBBALA,police_station_mode,HIGH,4,4,MEDIUM,0,10,3705,4,3,7,0.0159,clean,59,13.040591708474578,77.58983239999999,HEBBALA,medium,0,SCOOTER,0.0169,"Hebbal Flyover, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
C_782,RAJAJINAGAR,police_station_mode,HIGH,18,18,HIGH,0,46,6236,30,12,32,0.0095,clean,59,12.990961572881357,77.55256496101696,RAJAJINAGAR,medium,0,MAXI-CAB,0.0,"17th Main Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_145,BELLANDUR,police_station_mode,MEDIUM,12,12,MEDIUM,0,33,3892,16,7,26,0.0152,cluster flagged for review,59,12.912412457627118,77.6811344220339,BELLANDUR,medium,1,CAR,0.0,"Sarjapura Main Road, Jain Heights, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
C_751,ADUGODI,police_station_mode,HIGH,6,6,LOW,0,23,2384,13,2,21,0.0247,clean,59,12.935646925423729,77.61159539322034,ADUGODI,medium,0,SCOOTER,0.0,"Hosur Road, Robert Bosch, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_542,KENGERI,police_station_mode,HIGH,1,1,LOW,1,5,187,2,0,5,0.3155,dominates station (32% of station violations),59,12.931708172422647,77.51550597865695,KENGERI,medium,0,CAR,0.0678,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)"
C_0_20,UPPARPET,police_station_mode,HIGH,9,9,CRITICAL,0,33,36360,22,5,21,0.0016,clean,59,12.975269135593221,77.57708847796609,UPPARPET,medium,0,CAR,0.0,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_838,HENNURU,police_station_mode,HIGH,1,1,LOW,1,12,392,6,0,12,0.1505,clean,59,13.060494945762711,77.65207482881355,HENNURU,medium,0,CAR,0.0,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
C_0_14,UPPARPET,police_station_mode,HIGH,9,9,CRITICAL,0,33,36360,22,5,21,0.0016,clean,59,12.974322281355931,77.57432683050845,UPPARPET,medium,0,CAR,0.0,"Dharmambudi Kere Road, Upparpet Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_678,ADUGODI,police_station_mode,HIGH,6,6,LOW,0,23,2384,13,2,21,0.0247,clean,59,12.935090855932204,77.61385369322034,ADUGODI,medium,0,SCOOTER,0.0,"20th Main Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_842,JAYANAGARA,police_station_mode,HIGH,12,12,MEDIUM,0,34,3074,15,6,28,0.0189,clean,58,12.922470968965516,77.5807421086207,JAYANAGARA,medium,0,SCOOTER,0.0,"5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
C_144,BELLANDUR,police_station_mode,HIGH,13,13,MEDIUM,0,33,3892,16,7,26,0.0149,clean,58,12.912739144827587,77.68043318103447,BELLANDUR,medium,0,CAR,0.0,"Sarjapura Main Road, Jain Heights, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
C_157,YELAHANKA,police_station_mode,HIGH,5,5,LOW,0,13,1499,5,4,9,0.0387,clean,58,13.099219115517242,77.57704976206897,YELAHANKA,medium,0,CAR,0.0,"Yelahanka New Town Main Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)"
C_241,ELECTRONIC CITY,police_station_mode,HIGH,8,8,MEDIUM,0,22,3309,11,6,15,0.0175,clean,58,12.840865336206896,77.65040617758622,ELECTRONIC CITY,medium,0,CAR,0.0,"Neeladri Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_47,SHIVAJINAGAR,police_station_mode,HIGH,12,12,CRITICAL,0,35,27458,21,9,24,0.0021,clean,58,12.980010379679566,77.60548419137677,SHIVAJINAGAR,medium,0,CAR,0.0,"Infantry Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_124,JAYANAGARA,police_station_mode,HIGH,12,12,MEDIUM,0,34,3074,15,6,28,0.0189,clean,58,12.929152617241378,77.58383706724136,JAYANAGARA,medium,0,SCOOTER,0.0,"9th Main Road, Geeta Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
C_235,JEEVANBHEEMANAGAR,police_station_mode,HIGH,16,16,HIGH,0,35,5678,16,11,24,0.0102,clean,58,12.969885955172415,77.6364215137931,JEEVANBHEEMANAGAR,medium,0,CAR,0.0,"12th Main Road, Indiranagar ESI Hospital Junction, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
C_503,JAYANAGARA,police_station_mode,HIGH,12,12,MEDIUM,0,34,3074,15,6,28,0.0189,clean,58,12.916847932758621,77.59578126551725,JAYANAGARA,medium,0,SCOOTER,0.0862,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)"
C_499,SHIVAJINAGAR,police_station_mode,HIGH,12,12,CRITICAL,0,35,27458,21,9,24,0.0021,clean,58,12.981767641379312,77.60435007068963,SHIVAJINAGAR,medium,0,PASSENGER AUTO,0.0172,"Hospital Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_654,MAGADI ROAD,police_station_mode,HIGH,17,17,HIGH,0,40,7483,22,10,30,0.0078,clean,58,12.964456458620688,77.55219812586208,MAGADI ROAD,medium,0,SCOOTER,0.0,"C Chowdappa Main Road, Sri Kodanda Rama Swamy Circle, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)"
C_482,CUBBON PARK,police_station_mode,HIGH,6,6,LOW,0,19,1977,7,4,15,0.0288,clean,57,12.975019577192983,77.60413985087719,CUBBON PARK,medium,0,SCOOTER,0.0,"Rest House Crescent Road, KP New Extension, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_498,HALASURU GATE,police_station_mode,HIGH,7,7,HIGH,0,31,4524,18,4,23,0.0126,clean,57,12.9651666122807,77.57924389473685,HALASURU GATE,medium,0,PASSENGER AUTO,0.0,"SP Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
C_539,MICO LAYOUT,police_station_mode,HIGH,11,11,LOW,0,24,2243,11,5,19,0.0254,clean,57,12.920045733333334,77.6103821508772,MICO LAYOUT,medium,0,SCOOTER,0.0,"16th Main Road, 18th Main Road Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)"
C_516,THALAGATTAPURA,police_station_mode,HIGH,2,2,LOW,1,5,271,3,1,4,0.2103,clean,57,12.888851710526316,77.56337394210526,THALAGATTAPURA,medium,0,SCOOTER,0.0,"Amruth Nagar Main Road, Konanakunte Junction, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)"
C_59,JEEVANBHEEMANAGAR,police_station_mode,HIGH,17,17,HIGH,0,35,5678,16,11,24,0.01,clean,57,12.959381919595605,77.65578701713747,JEEVANBHEEMANAGAR,medium,0,CAR,0.0,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)"
C_923,HSR LAYOUT,police_station_mode,HIGH,12,12,MEDIUM,0,34,4491,19,6,26,0.0125,clean,56,12.903515214285713,77.64209622321428,HSR LAYOUT,medium,0,LGV,0.0,"27th Cross Road, Ramachandra Reddy Layout, Mangammanapalya, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
C_693,YESHWANTHPURA,police_station_mode,HIGH,8,8,LOW,0,17,1797,10,5,12,0.0312,clean,56,13.030083207142857,77.53807917321429,YESHWANTHPURA,medium,0,PASSENGER AUTO,0.0,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_684,JEEVANBHEEMANAGAR,police_station_mode,HIGH,18,18,HIGH,0,35,5678,16,11,24,0.0099,clean,56,12.958702542208426,77.64953232321429,JEEVANBHEEMANAGAR,medium,0,SCOOTER,0.0,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)"
C_0_22,UPPARPET,police_station_mode,HIGH,11,11,CRITICAL,0,33,36360,22,5,21,0.0015,clean,55,12.976500480000002,77.58345950363636,UPPARPET,medium,0,SCOOTER,0.0,"Palace Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_594,PULIKESHINAGAR(F.TOWN),police_station_mode,HIGH,13,13,MEDIUM,0,29,3110,13,8,21,0.0177,clean,55,12.995997327272724,77.61673625090909,PULIKESHINAGAR(F.TOWN),medium,0,CAR,0.0,"Stephens Cross Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)"
C_927,ASHOK NAGAR,police_station_mode,HIGH,10,10,MEDIUM,0,24,2968,10,7,17,0.0185,clean,55,12.97122502363636,77.60556173090907,ASHOK NAGAR,medium,0,CAR,0.0,"Field Marshal KM Cariappa Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
C_330,K.R. PURA,police_station_mode,HIGH,6,6,HIGH,0,14,5830,11,4,10,0.0093,clean,54,13.008128917777778,77.69249869296294,K.R. PURA,medium,0,CAR,0.0,"MBT Road, KV Muniyappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
C_400,HEBBALA,police_station_mode,HIGH,5,5,MEDIUM,0,10,3705,4,3,7,0.0146,clean,54,13.039588994444443,77.58962160925924,HEBBALA,medium,0,SCOOTER,0.0185,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
C_46,WHITEFIELD,police_station_mode,HIGH,8,8,LOW,0,19,1388,9,3,16,0.0389,clean,54,12.956325522222224,77.7321514648148,WHITEFIELD,medium,0,CAR,0.0185,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)"
C_794,ADUGODI,police_station_mode,HIGH,8,8,LOW,0,23,2384,13,2,21,0.0227,clean,54,12.933691779629632,77.6304274148148,ADUGODI,medium,0,CAR,0.0,"Srinivagilu Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
C_188,SADASHIVANAGAR,police_station_mode,HIGH,4,4,LOW,0,9,1101,4,2,7,0.049,clean,54,13.027360401851851,77.57670481481482,SADASHIVANAGAR,medium,0,CAR,0.0,"80 Feet Road, Poojari Layout, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
C_315,ASHOK NAGAR,police_station_mode,HIGH,11,11,MEDIUM,0,24,2968,10,7,17,0.0179,clean,53,12.961512988679246,77.59594343773585,ASHOK NAGAR,medium,0,SCOOTER,0.0,"Andree Road, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)"
C_221,JEEVANBHEEMANAGAR,police_station_mode,HIGH,19,19,HIGH,0,35,5678,16,11,24,0.0093,clean,53,12.969939001886793,77.63741596037735,JEEVANBHEEMANAGAR,medium,0,CAR,0.0,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_163,SHIVAJINAGAR,police_station_mode,HIGH,14,14,CRITICAL,0,35,27458,21,9,24,0.0019,clean,53,12.980459488679244,77.61188743396227,SHIVAJINAGAR,medium,0,CAR,0.0,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_495,CHIKKAJALA,police_station_mode,HIGH,7,7,HIGH,0,17,6107,9,3,14,0.0087,clean,53,13.183567701886794,77.68096710754716,CHIKKAJALA,medium,0,CAR,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
C_618,HENNURU,police_station_mode,HIGH,2,2,LOW,1,12,392,6,0,12,0.1352,clean,53,13.045509411320753,77.62728972075472,HENNURU,medium,0,SCOOTER,0.0,"Thanisandra Main Road, Tuba Layout, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)"
C_385,MAGADI ROAD,police_station_mode,HIGH,18,18,HIGH,0,40,7483,22,10,30,0.0071,clean,53,12.975154950943395,77.5522653811321,MAGADI ROAD,medium,0,SCOOTER,0.0,"80 Feet Ring Road, Prasanna Theatre Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_389,HAL OLD AIRPORT,police_station_mode,HIGH,23,23,CRITICAL,0,51,19446,22,17,32,0.0027,clean,53,12.959595520754718,77.70164459056602,HAL OLD AIRPORT,medium,0,MOTOR CYCLE,0.0,"1st Main Road, Ramanjaneya Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_714,JALAHALLI,police_station_mode,HIGH,4,4,LOW,0,10,715,4,3,6,0.0727,clean,52,13.055072867307691,77.53460829807692,JALAHALLI,medium,0,SCOOTER,0.0,"Abbigere Main Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)"
C_340,JNANABHARATHI,police_station_mode,HIGH,3,3,LOW,1,4,600,2,1,3,0.0867,clean,52,12.974058175,77.50907474423076,JNANABHARATHI,medium,0,CAR,0.0,"Kengeri Main Road, RHBCS Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
C_715,K.S. LAYOUT,police_station_mode,HIGH,2,2,LOW,1,11,430,3,0,11,0.1209,clean,52,12.911520006545905,77.55213208172842,K.S. LAYOUT,medium,0,BUS (BMTC/KSRTC),0.0,"Subramanyapura Main Road, Komarla Brigade Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)"
C_372,CUBBON PARK,police_station_mode,HIGH,7,7,LOW,0,19,1977,7,4,15,0.0263,clean,52,12.976127709615385,77.59944674615383,CUBBON PARK,medium,0,SCOOTER,0.0,"Sri ML Subbaraju Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_649,MAGADI ROAD,police_station_mode,HIGH,19,19,HIGH,0,40,7483,22,10,30,0.0068,clean,51,12.982402323529412,77.54919054509804,MAGADI ROAD,medium,0,CAR,0.0,"20th Main Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_200,ADUGODI,police_station_mode,HIGH,9,9,LOW,0,23,2384,13,2,21,0.0214,clean,51,12.942281174509803,77.62243584313727,ADUGODI,medium,0,CAR,0.0,"20th Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_453,HSR LAYOUT,police_station_mode,HIGH,13,13,MEDIUM,0,34,4491,19,6,26,0.0111,clean,50,12.919542482000002,77.64509505,HSR LAYOUT,medium,0,CAR,0.0,"7th Cross Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_346,JALAHALLI,police_station_mode,HIGH,5,5,LOW,0,10,715,4,3,6,0.0699,clean,50,13.057171500000003,77.54772480399998,JALAHALLI,medium,0,CAR,0.0,"Soniya Gandhi Road, Kanshiram Nagar, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)"
C_486,HENNURU,police_station_mode,HIGH,3,3,LOW,1,12,392,6,0,12,0.1276,clean,50,13.072186962,77.63374468800001,HENNURU,medium,0,CAR,0.0,"Thanisandra Main Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)"
C_355,CUBBON PARK,police_station_mode,HIGH,8,8,LOW,0,19,1977,7,4,15,0.0253,clean,50,12.980935961999997,77.588725696,CUBBON PARK,medium,0,CAR,0.02,"D Devaraj Urs Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_990,JEEVANBHEEMANAGAR,police_station_mode,HIGH,20,20,HIGH,0,35,5678,16,11,24,0.0086,clean,49,12.966883100000002,77.6580866,JEEVANBHEEMANAGAR,medium,0,CAR,0.0,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)"
C_264,HULIMAVU,police_station_mode,HIGH,11,11,LOW,0,21,1677,10,5,15,0.0292,clean,49,12.87600224489796,77.61672180204081,HULIMAVU,medium,0,CAR,0.0,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)"
C_673,VIJAYANAGARA,police_station_mode,HIGH,18,18,CRITICAL,0,33,14536,21,16,17,0.0034,clean,49,12.973337453061225,77.53774092653062,VIJAYANAGARA,medium,0,SCOOTER,0.0,"8th Main Road, Govindaraja Nagara Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_33,CUBBON PARK,police_station_mode,HIGH,9,9,LOW,0,19,1977,7,4,15,0.0248,clean,49,12.979723479591838,77.59263911836734,CUBBON PARK,medium,0,SCOOTER,0.0,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_193,KAMAKSHIPALYA,police_station_mode,HIGH,5,5,LOW,0,13,747,6,2,10,0.0656,clean,49,12.983817024745932,77.52898950763725,KAMAKSHIPALYA,medium,0,SCOOTER,0.0,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)"
C_843,MICO LAYOUT,police_station_mode,HIGH,12,12,LOW,0,24,2243,11,5,19,0.0218,clean,49,12.906997479591837,77.60104485510203,MICO LAYOUT,medium,0,SCOOTER,0.0204,"Bannerghatta Main Road, Brahma Sri Narayanaguru Junction, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)"
C_667,HAL OLD AIRPORT,police_station_mode,HIGH,24,24,CRITICAL,0,51,19446,22,17,32,0.0025,clean,49,12.969691434693877,77.70047033469388,HAL OLD AIRPORT,medium,0,CAR,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_579,KODIGEHALLI,police_station_mode,HIGH,17,17,HIGH,0,33,8738,15,10,21,0.0056,clean,49,13.062188726530612,77.58719987346939,KODIGEHALLI,medium,0,CAR,0.1837,"15th Cross Road, Block F, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
C_548,RAJAJINAGAR,police_station_mode,HIGH,19,19,HIGH,0,46,6236,30,12,32,0.0079,clean,49,12.99466130612245,77.5527391020408,RAJAJINAGAR,medium,0,CAR,0.0,"17th Main Road, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_570,HAL OLD AIRPORT,police_station_mode,HIGH,24,24,CRITICAL,0,51,19446,22,17,32,0.0025,clean,49,12.939714197959182,77.69430658163266,HAL OLD AIRPORT,medium,0,MAXI-CAB,0.0,"Yemalur Road, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_161,R.T. NAGAR,police_station_mode,HIGH,7,7,LOW,0,17,1166,9,3,14,0.042,clean,49,13.020626700000001,77.59272600612245,R.T. NAGAR,medium,0,MOTOR CYCLE,0.0,"3rd Main Road, Nrupathunga Extension, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
C_712,J.P. NAGAR,police_station_mode,HIGH,5,5,LOW,0,18,795,9,1,17,0.0616,clean,49,12.91063264897959,77.58516862244898,J.P. NAGAR,medium,0,SCOOTER,0.0,"9th Cross Road, Mayura Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)"
C_523,RAJAJINAGAR,police_station_mode,HIGH,20,20,HIGH,0,46,6236,30,12,32,0.0077,clean,48,13.016212497916667,77.54988544166666,RAJAJINAGAR,medium,0,CAR,0.0,"1st Main Road, Lumos, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
C_710,BANASWADI,police_station_mode,HIGH,6,6,LOW,0,16,1530,8,3,13,0.0314,clean,48,12.991506195833333,77.65181742083332,BANASWADI,medium,0,SCOOTER,0.0,"Railway Line Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)"
C_287,BELLANDUR,police_station_mode,HIGH,14,14,MEDIUM,0,33,3892,16,7,26,0.0123,clean,48,12.917523104166667,77.67235487083333,BELLANDUR,medium,0,SCOOTER,0.0417,"Sarjapura Main Road, Purva Whitehall, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)"
C_326,HSR LAYOUT,police_station_mode,HIGH,14,14,MEDIUM,0,34,4491,19,6,26,0.0107,clean,48,12.911938052083334,77.65160638125,HSR LAYOUT,medium,0,SCOOTER,0.0,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_522,HAL OLD AIRPORT,police_station_mode,HIGH,26,26,CRITICAL,0,51,19446,22,17,32,0.0024,clean,47,12.936992820522907,77.70267149634444,HAL OLD AIRPORT,medium,0,SCOOTER,0.0213,"Panathur Main Road, Subbanna Apartment, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)"
C_442,KAMAKSHIPALYA,police_station_mode,HIGH,6,6,LOW,0,13,747,6,2,10,0.0629,clean,47,12.999532946808513,77.48871673404254,KAMAKSHIPALYA,medium,0,SCOOTER,0.0,"Andhrahalli Main Road, Soundarya Layout, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)"
C_554,YELAHANKA,police_station_mode,HIGH,6,6,LOW,0,13,1499,5,4,9,0.0314,clean,47,13.099368585742969,77.5973939620526,YELAHANKA,medium,0,MOTOR CYCLE,0.0,"BB Road, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)"
C_546,J.P. NAGAR,police_station_mode,HIGH,6,6,LOW,0,18,795,9,1,17,0.0591,clean,47,12.900300719148934,77.58585539787232,J.P. NAGAR,medium,0,SCOOTER,0.0,"24th Main Road, Sri SN Venkatesh Reddy Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)"
C_26,BELLANDUR,police_station_mode,HIGH,15,15,MEDIUM,0,33,3892,16,7,26,0.0121,clean,47,12.921540782978727,77.66544152978723,BELLANDUR,medium,0,CAR,0.0,"Sarjapuram Junction Road, Sobha Garnet, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)"
C_276,HAL OLD AIRPORT,police_station_mode,HIGH,26,26,CRITICAL,0,51,19446,22,17,32,0.0024,clean,47,12.948088737750842,77.69916065132762,HAL OLD AIRPORT,medium,0,CAR,0.0,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)"
C_186,CUBBON PARK,police_station_mode,HIGH,10,10,LOW,0,19,1977,7,4,15,0.0238,clean,47,12.972276836170215,77.59385136595743,CUBBON PARK,medium,0,SCOOTER,0.0,"Cubbon Park Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_27_5,SHIVAJINAGAR,police_station_mode,HIGH,15,15,CRITICAL,0,35,27458,21,9,24,0.0017,clean,47,12.982907974468088,77.60856348723405,SHIVAJINAGAR,medium,0,SCOOTER,0.0,"Haji Ibrahim Sahib Road, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
